Nome,Ano,Latitude,Longitude,Capacidade (hm³),Volume (hm3),Volume Util (hm3)
Ubaldinho,2013,-39.2375639263,-6.58385878059,3180,5496.61,1747.95
Do coronel,2013,-39.93275197,-6.733659208,177,539.47,9.6
Cipoada,2013,-38.645778484699996,-5.261854813919999,8609,642.32,553.02
Batente,2013,-38.48875,-4.651008,3351,4648.23,1557.68
Acarape do meio,2013,-38.7993848299,-4.19354599542,2959,2664.54,788.49
Carao,2013,-40.361733153,-4.81667052184,2623,1896.33,497.44
Tigre,2013,-39.15382,-5.889177,351,2674.77,93.94
Pirabibu,2013,-39.3657924914,-4.980754081080001,7400,348.83,258.15
Fae,2013,-39.2180849523,-6.161337629219999,1900,750.28,142.61
Cupim,2013,-40.204276,-5.470685,455,182.81,8.35
Favelas,2013,-40.1230031725,-5.98302184084,3010,2344.72,705.77
Sucesso,2013,-40.5240408341,-4.9552218928,1000,0.0,0.0
Quandu,2013,-39.629489,-3.5737370000000004,400,4134.58,165.4
Santo antonio de russas,2013,0.0,0.0,2400,1668.04,400.35
Arneiroz ii,2013,-40.220220464,-6.27146638594,19706,3198.0,6301.91
Malcozinhado,2013,-38.2890791497,-4.10582877875,3784,4708.98,1781.91
Amanary,2013,-38.8837233213,-4.01262168678,1101,1037.29,114.25
Prazeres,2013,-38.6829425533,-7.109019720510001,3250,4615.08,1499.9
Santo antonio,2013,-38.370149,-5.898912,83,2734.41,22.73
Taquara,2013,-40.611118,-3.896112000000002,32078,2490.82,7990.22
Martinopole,2013,-40.6162092689,-3.2370326144200003,2320,1534.42,356.0
Realejo,2013,-40.8050668199,-5.261104572130002,3155,791.74,249.84
Jatoba,2013,-39.10435886,-5.542865475,107,2110.67,22.61
Riacho da serra,2013,-38.325225,-5.562632,2347,3481.36,817.16
Mundau,2013,-39.516132,-3.6336209999999998,2130,3784.23,806.06
General sampaio,2013,-39.4537367839,-4.06243387754,32220,1711.3,5513.77
Valerio,2013,-39.727292999999996,-6.967953,202,5905.32,119.31
Sao jose iii,2013,-40.77043,-4.897313,796,917.49,73.06
Jerimum,2013,-39.6896801289,-3.8375328506099997,2050,489.36,100.33
Trici,2013,-40.413943243,-5.91533033329,1650,919.68,151.8
Sao jose i,2013,-39.601225,-5.1958160000000015,767,2563.35,196.7
Edson queiroz,2013,-40.066569863699996,-4.21537241249,25400,4655.32,11824.53
Cachoeira,2013,-39.102801,-7.020179,3433,4091.6,1404.69
Tucunduba,2013,-40.4458464533,-3.1795909254400003,4143,4590.08,1901.71
Trussu,2013,-39.433659842,-6.3082942087900005,30100,7003.75,21081.38
Bengue,2013,-40.1392436122,-6.59658743945,1956,3346.35,654.58
Santo antonio de aracatiacu,2013,0.0,0.0,2434,2838.1,690.8
Sao domingos ii,2013,-39.28301,-7.029354,225,2136.26,48.11
Patu,2013,-39.4023005082,-5.581869982080001,7183,4306.89,3093.68
Flor do campo,2013,-40.6717961812,-5.57067277258,10500,1243.14,1305.32
Farias de sousa,2013,-40.582480572399994,-4.76698183204,1223,1051.2,128.56
Desterro,2013,-39.115126,-4.058951,501,302.49,15.2
Thomas osterne,2013,-39.4869088371,-7.0907780781800005,2878,1515.06,436.11
Pacoti,2013,-38.5333114066,-4.03602241472,38000,3439.7,13070.87
Aracoiaba,2013,-38.695724978200005,-4.40220028355,17070,3619.22,6177.98
Sao domingos,2013,-39.283268,-4.220286,320,411.34,13.22
Arrebita,2013,-40.2707202921,-3.85306388499,1960,3881.45,760.83
Poco verde,2013,-39.6295223261,-3.438721262790001,1365,2179.12,297.49
Curral velho,2013,-38.383801,-5.04557,1217,8759.7,1066.06
Olho d'agua,2013,0.0,0.0,2100,5377.72,1129.35
Cedro,2013,-39.0631731394,-4.9777287252199995,12600,992.58,1250.6
Caxitore,2013,-39.3553731239,-3.74191444021,20200,2112.37,4266.99
Tatajuba,2013,-39.08259,-6.4159120000000005,272,4622.58,125.79
Quincoe,2013,-39.454306,-6.084822,433,770.84,33.42
Ayres de souza,2013,-40.4978967562,-3.77962049329,9680,7506.99,7266.87
Sao mateus,2013,-39.315869202399995,-4.37069635174,1033,1918.6,198.2
Macacos,2013,-38.709306,-4.799747,1032,4600.56,474.83
Monsenhor tabosa,2013,0.0,0.0,1210,2968.35,359.19
Tejucuoca,2013,-39.505976259099995,-3.9759711539099998,2811,901.64,253.45
Jaburu i,2013,-41.1133035668,-3.86508767029,13676,5656.93,7736.53
Muquem,2013,-39.482342939,-6.6105731406,4764,5947.95,2833.64
Adauto bezerra,2013,-38.447193,-6.037778,525,1764.39,92.66
Capitao mor,2013,-39.99916198,-5.626210127999999,600,5194.51,311.69
Pentecoste,2013,-39.261648178099996,-3.80330004105,36000,1358.93,4892.16
Diamante,2013,-40.8636571293,-3.5992174022099994,1320,4590.86,605.98
Itauna,2013,-41.1672940639,-3.15241157107,7750,4155.74,3220.7
Forquilha ii,2013,-40.3993464,-5.9427898,340,323.96,11.02
Potiretama,2013,-38.1681776,-5.7228775,633,664.4,42.09
Varzea do boi,2013,-40.2525492337,-5.90952523694,5191,312.45,162.21
Cauhipe,2013,-38.8683396159,-3.73934463276,1200,2839.32,340.76
Sobral,2013,-40.365556,-3.65705,468,4721.35,221.0
Itapebussu,2013,-38.903176,-4.059148,630,2463.32,155.2
Acarau mirim,2013,0.0,0.0,5200,6360.38,3307.41
Jaburu ii,2013,-40.4790214295,-5.4169297720800005,11600,352.81,409.29
Riachao,2013,-38.5231717263,-4.00099902774,4695,2546.7,1195.67
Itapaje,2013,0.0,0.0,424,2191.38,92.93
Angicos,2013,-40.8204151777,-3.63564653661,5605,2702.76,1514.92
Sao vicente,2013,-40.263431,-3.397075,984,3501.4,344.57
Joaquim tavora,2013,-38.8304650715,-5.9490545711800005,2677,6743.55,1805.26
Junco,2013,-39.215687,-6.892186,203,4716.07,95.73
Santa maria,2013,-38.276387,-5.9656480000000025,587,497.36,29.22
Gerardo atimbone,2013,-39.98873,-3.83483,400,2248.09,89.99
Missi,2013,-39.858824,-3.4716980000000004,6530,3387.55,2212.15
Jenipapeiro ii,2013,-38.755099,-6.672764,4345,718.44,312.22
Banabuiu,2013,-38.9223710722,-5.32859467909,160100,3933.68,62978.16
Sao pedro timbauba,2013,0.0,0.0,1925,2577.49,496.18
Vieirao,2013,-39.7183924085,-5.15679628805,2096,2500.84,524.2
Pompeu sobrinho,2013,-39.1409573634,-4.83834625589,14300,1558.46,2228.76
Oros,2013,-38.9250093577,-6.2381264298,194000,6275.35,121741.75
Atalho,2013,-38.8936496392,-7.641678529360001,10825,1784.36,1931.6
Santa maria de aracatiacu,2013,0.0,0.0,820,1529.07,125.44
Quixabinha,2013,-38.746745161199996,-7.501917402889999,3178,1128.32,358.62
Barra velha,2013,-40.173444,-5.293534999999999,9950,1550.66,1542.94
Varzea da volta,2013,-40.6146865971,-3.5021432096800007,1250,1488.96,186.09
Broco,2013,-40.324,-6.01,1750,499.85,87.53
Pesqueiro,2013,-38.961082,-4.444447,903,2148.07,194.03
Canafistula,2013,-38.3179973854,-5.86834198717,1311,2926.81,383.77
