Nome,Ano,Latitude,Longitude,Capacidade (hm³),Volume (hm3),Volume Util (hm3)
Jenipapeiro,2015,-39.2474835705,-5.8131511541400025,1700,398.19,67.68
Pedras brancas,2015,-38.8777544386,-5.14985135743,43404,1710.3,7423.36
Canoas,2015,-39.94061022,-6.94638721095,6925,1736.41,1202.5
Gangorra,2015,-40.8614034371,-3.1683172022099995,6250,1724.21,1077.64
Rosario,2015,0.0,0.0,4720,2835.63,1338.41
Penedo,2015,-38.744555,-3.970682,241,2913.06,70.21
Catucinzenta,2015,-38.4369544335,-4.0218331131400005,2713,1025.85,278.31
Pau preto,2015,-40.084615,-7.081014,181,141.41,2.57
Trapia ii,2015,-39.7366728894,-5.5025788899900006,1819,559.99,101.87
Poco da pedra,2015,-40.3559822646,-6.98372899185,5200,477.12,248.12
Araras,2015,-40.448598424400004,-4.20951501641,89100,827.33,7371.72
Lima campos,2015,-39.059782,-6.417186,6638,5310.03,3524.81
Forquilha,2015,-40.2535632298,-3.79604357192,5013,793.36,397.73
Bonito,2015,-40.684951,-4.3098849999999995,600,131.92,7.96
Gaviao,2015,-38.5553424021,-3.9059618445,3330,8025.52,2672.55
Sitios novos,2015,-38.9597828672,-3.77127334573,12600,252.28,317.89
Frios,2015,-39.295427951,-3.69046238001,3302,606.3,200.21
Ubaldinho,2015,-39.2375639263,-6.58385878059,3180,3562.22,1132.79
Do coronel,2015,-39.93275197,-6.733659208,177,2430.79,43.03
Cipoada,2015,-38.645778484699996,-5.261854813919999,8609,338.94,291.8
Batente,2015,-38.48875,-4.651008,3351,1720.13,576.41
Acarape do meio,2015,-38.7993848299,-4.19354599542,2959,2930.76,867.21
Carao,2015,-40.361733153,-4.81667052184,2623,493.66,129.5
Tigre,2015,-39.15382,-5.889177,351,1560.21,54.77
Pirabibu,2015,-39.3657924914,-4.980754081080001,7400,39.03,28.89
Fae,2015,-39.2180849523,-6.161337629219999,1900,36.49,6.94
Cupim,2015,-40.204276,-5.470685,455,241.35,10.98
Favelas,2015,-40.1230031725,-5.98302184084,3010,160.13,48.18
Sucesso,2015,-40.5240408341,-4.9552218928,1000,1588.58,158.86
Quandu,2015,-39.629489,-3.5737370000000004,400,5703.25,228.13
Santo antonio de russas,2015,0.0,0.0,2400,144.99,34.79
Arneiroz ii,2015,-40.220220464,-6.27146638594,19706,473.95,934.04
Malcozinhado,2015,-38.2890791497,-4.10582877875,3784,2833.78,1072.3
Amanary,2015,-38.8837233213,-4.01262168678,1101,760.64,83.74
Prazeres,2015,-38.6829425533,-7.109019720510001,3250,2079.35,675.79
Santo antonio,2015,-38.370149,-5.898912,83,949.28,7.88
Taquara,2015,-40.611118,-3.896112000000002,32078,1202.76,3858.25
Martinopole,2015,-40.6162092689,-3.2370326144200003,2320,1223.79,283.92
Realejo,2015,-40.8050668199,-5.261104572130002,3155,143.97,45.43
Jatoba,2015,-39.10435886,-5.542865475,107,671.4,7.19
Riacho da serra,2015,-38.325225,-5.562632,2347,1025.72,240.74
Mundau,2015,-39.516132,-3.6336209999999998,2130,2249.36,479.11
General sampaio,2015,-39.4537367839,-4.06243387754,32220,363.65,1171.57
Valerio,2015,-39.727292999999996,-6.967953,202,4103.18,82.89
Sao jose iii,2015,-40.77043,-4.897313,796,3.36,0.26
Jerimum,2015,-39.6896801289,-3.8375328506099997,2050,0.0,0.0
Trici,2015,-40.413943243,-5.91533033329,1650,35.32,5.87
Sao jose i,2015,-39.601225,-5.1958160000000015,767,176.58,13.61
Edson queiroz,2015,-40.066569863699996,-4.21537241249,25400,1778.94,4518.58
Cachoeira,2015,-39.102801,-7.020179,3433,2318.3,795.87
Tucunduba,2015,-40.4458464533,-3.1795909254400003,4143,5493.47,2275.95
Trussu,2015,-39.433659842,-6.3082942087900005,30100,3760.81,11319.96
Bengue,2015,-40.1392436122,-6.59658743945,1956,1799.1,351.91
Santo antonio de aracatiacu,2015,0.0,0.0,2434,1020.59,248.42
Sao domingos ii,2015,-39.28301,-7.029354,225,262.09,5.89
Patu,2015,-39.4023005082,-5.581869982080001,7183,1188.29,853.55
Flor do campo,2015,-40.6717961812,-5.57067277258,10500,12.57,13.16
Farias de sousa,2015,-40.582480572399994,-4.76698183204,1223,130.95,16.0
Desterro,2015,-39.115126,-4.058951,501,264.66,13.27
Thomas osterne,2015,-39.4869088371,-7.0907780781800005,2878,1959.89,564.07
Pacoti,2015,-38.5333114066,-4.03602241472,38000,4118.59,15650.68
Aracoiaba,2015,-38.695724978200005,-4.40220028355,17070,2516.9,4296.34
Sao domingos,2015,-39.283268,-4.220286,320,0.0,0.0
Arrebita,2015,-40.2707202921,-3.85306388499,1960,1549.27,303.66
Poco verde,2015,-39.6295223261,-3.438721262790001,1365,3117.7,425.56
Curral velho,2015,-38.383801,-5.04557,1217,7421.88,903.22
Olho d'agua,2015,0.0,0.0,2100,4866.67,1022.0
Cedro,2015,-39.0631731394,-4.9777287252199995,12600,163.68,206.23
Caxitore,2015,-39.3553731239,-3.74191444021,20200,726.58,1467.7
Tatajuba,2015,-39.08259,-6.4159120000000005,272,5192.39,141.23
Quincoe,2015,-39.454306,-6.084822,433,199.77,8.74
Ayres de souza,2015,-40.4978967562,-3.77962049329,9680,2854.74,2763.4
Sao mateus,2015,-39.315869202399995,-4.37069635174,1033,57.9,6.09
Macacos,2015,-38.709306,-4.799747,1032,1915.56,197.69
Monsenhor tabosa,2015,0.0,0.0,1210,1080.35,130.73
Tejucuoca,2015,-39.505976259099995,-3.9759711539099998,2811,260.17,73.13
Jaburu i,2015,-41.1133035668,-3.86508767029,13676,2253.99,3082.54
Muquem,2015,-39.482342939,-6.6105731406,4764,4573.55,2178.85
Adauto bezerra,2015,-38.447193,-6.037778,525,204.09,10.71
Capitao mor,2015,-39.99916198,-5.626210127999999,600,2671.01,160.26
Pentecoste,2015,-39.261648178099996,-3.80330004105,36000,241.77,870.25
Diamante,2015,-40.8636571293,-3.5992174022099994,1320,1663.89,219.63
Itauna,2015,-41.1672940639,-3.15241157107,7750,4008.78,3106.82
Forquilha ii,2015,-40.3993464,-5.9427898,340,68.67,2.33
Potiretama,2015,-38.1681776,-5.7228775,633,47.0,3.0
Varzea do boi,2015,-40.2525492337,-5.90952523694,5191,53.8,27.96
Cauhipe,2015,-38.8683396159,-3.73934463276,1200,4866.09,583.92
Sobral,2015,-40.365556,-3.65705,468,3065.96,143.49
Itapebussu,2015,-38.903176,-4.059148,630,3058.37,192.69
Acarau mirim,2015,0.0,0.0,5200,2921.43,1519.15
Jaburu ii,2015,-40.4790214295,-5.4169297720800005,11600,622.14,721.71
Riachao,2015,-38.5231717263,-4.00099902774,4695,4337.01,2036.27
Itapaje,2015,0.0,0.0,424,2546.62,107.98
Angicos,2015,-40.8204151777,-3.63564653661,5605,566.9,317.74
Sao vicente,2015,-40.263431,-3.397075,984,3772.59,371.22
Joaquim tavora,2015,-38.8304650715,-5.9490545711800005,2677,3814.56,1021.14
Junco,2015,-39.215687,-6.892186,203,2402.07,48.76
Santa maria,2015,-38.276387,-5.9656480000000025,587,2033.2,119.35
Gerardo atimbone,2015,-39.98873,-3.83483,400,884.55,35.38
Missi,2015,-39.858824,-3.4716980000000004,6530,1613.33,1053.52
Jenipapeiro ii,2015,-38.755099,-6.672764,4345,27.63,12.02
Banabuiu,2015,-38.9223710722,-5.32859467909,160100,133.83,2142.52
Sao pedro timbauba,2015,0.0,0.0,1925,1842.26,354.63
Vieirao,2015,-39.7183924085,-5.15679628805,2096,124.57,26.11
Pompeu sobrinho,2015,-39.1409573634,-4.83834625589,14300,697.82,997.9
Oros,2015,-38.9250093577,-6.2381264298,194000,4196.1,81404.3
Atalho,2015,-38.8936496392,-7.641678529360001,10825,437.99,474.14
Santa maria de aracatiacu,2015,0.0,0.0,820,76.14,6.25
Quixabinha,2015,-38.746745161199996,-7.501917402889999,3178,360.89,114.77
Barra velha,2015,-40.173444,-5.293534999999999,9950,40.7,40.59
Varzea da volta,2015,-40.6146865971,-3.5021432096800007,1250,1774.56,221.87
Broco,2015,-40.324,-6.01,1750,32.05,5.61
Pesqueiro,2015,-38.961082,-4.444447,903,1336.52,120.69
Canafistula,2015,-38.3179973854,-5.86834198717,1311,894.24,117.23
