Municipio,Ano,Total,Media
São Gonçalo do Amarante,1996,940.7,78.39
Horizonte,1996,1402.8,116.9
Paracuru,1996,1312.5,109.38
Santana do Cariri,1996,1612.1,134.34
Amontada,1996,1263.0,105.25
Quiterianópolis,1996,808.7,67.39
Tauá,1996,488.5,40.71
Brejo Santo,1996,1052.9,87.74
Lavras da Mangabeira,1996,1250.4,104.2
Ocara,1996,1136.0,94.67
Caririaçu,1996,1359.5,113.29
Aurora,1996,1176.6,98.05
Barreira,1996,1129.0,94.08
Maracanaú,1996,1168.0,97.33
Bela Cruz,1996,1156.5,96.38
Meruoca,1996,1824.7,152.06
Pacatuba,1996,1604.8,133.73
Frecheirinha,1996,1113.1,92.76
Pacujá,1996,1082.2,90.18
Salitre,1996,498.2,41.52
General Sampaio,1996,1149.4,95.78
Banabuiú,1996,674.5,56.21
São João do Jaguaribe,1996,690.1,57.51
Abaiara,1996,1381.3,115.11
Umirim,1996,1182.0,98.5
Irauçuba,1996,627.3,52.28
Guaiúba,1996,1280.0,106.67
Crateús,1996,845.72,70.48
Palmácia,1996,1422.5,118.54
Beberibe,1996,1237.9,103.16
Mucambo,1996,1208.1,100.67
Martinópole,1996,1168.8,97.4
Jaguaribara,1996,781.6,65.13
Tabuleiro do Norte,1996,693.1,57.76
Acopiara,1996,731.5,60.96
Saboeiro,1996,748.0,62.33
Pacoti,1996,1669.6,139.13
Quixeramobim,1996,769.2,64.1
Cariré,1996,903.5,75.29
Alto Santo,1996,802.55,66.88
Barro,1996,1154.5,96.21
Itaiçaba,1996,625.5,52.12
Barroquinha,1996,1176.5,98.04
Crato,1996,1343.85,111.99
Moraújo,1996,936.0,78.0
Itapiúna,1996,904.7,75.39
Limoeiro do Norte,1996,745.5,62.12
Catunda,1996,1197.3,99.77
Chorozinho,1996,1193.0,99.42
Madalena,1996,835.4,69.62
Acaraú,1996,1181.7,98.48
Várzea Alegre,1996,1013.1,84.43
Jardim,1996,947.6,78.97
Alcântaras,1996,974.5,81.21
Pacajus,1996,1244.6,103.72
Ararendá,1996,873.0,72.75
Paraipaba,1996,1567.9,130.66
Itapajé,1996,1066.9,88.91
Mulungu,1996,1246.7,103.89
Varjota,1996,727.9,60.66
Porteiras,1996,1231.9,102.66
Jaguaribe,1996,795.8,66.32
Cruz,1996,965.7,80.48
Quixeré,1996,640.0,53.33
Fortim,1996,1765.2,147.1
Ibicuitinga,1996,753.6,62.8
Reriutaba,1996,1136.7,94.73
Aratuba,1996,1171.6,97.63
Capistrano,1996,959.2,79.93
Penaforte,1996,804.6,67.05
Boa Viagem,1996,667.8,55.65
Antonina do Norte,1996,826.7,68.89
Tejuçuoca,1996,960.4,80.03
Jucás,1996,938.2,78.18
Arneiroz,1996,707.6,58.97
Cedro,1996,1116.5,93.04
Barbalha,1996,1528.6,127.38
Ipu,1996,1274.9,106.24
Cascavel,1996,1517.2,126.43
Assaré,1996,1055.7,87.98
Guaramiranga,1996,1842.7,153.56
Tianguá,1996,1541.4,128.45
Parambu,1996,624.0,52.0
Baturité,1996,1284.3,107.03
Icapuí,1996,1218.9,101.57
Ipaumirim,1996,1068.7,89.06
Aquiraz,1996,1387.1,115.59
Hidrolândia,1996,1250.6,104.22
Camocim,1996,1339.0,111.58
Pentecoste,1996,967.8,80.65
Miraíma,1996,912.0,76.0
Tamboril,1996,980.4,81.7
Deputado Irapuan Pinheiro,1996,908.2,75.68
Morrinhos,1996,804.2,67.02
Itarema,1996,1490.8,124.23
Jijoca de Jericoacoara,1996,988.9,82.41
Senador Pompeu,1996,814.6,67.88
Novo Oriente,1996,776.8,64.73
Forquilha,1996,882.5,73.54
Uruburetama,1996,1189.75,99.15
Ipueiras,1996,1346.3,112.19
Milagres,1996,1101.1,91.76
Ibiapina,1996,1733.1,144.42
Araripe,1996,1108.8,92.4
Solonópole,1996,764.8,63.73
Trairi,1996,1040.0,86.67
Eusébio,1996,1636.4,136.37
Santana do Acaraú,1996,1264.6,105.38
Milhã,1996,586.4,48.87
Itatira,1996,795.6,66.3
Mauriti,1996,1145.4,95.45
Jaguaretama,1996,1107.8,92.32
Fortaleza,1996,1652.72,137.73
Russas,1996,764.7,63.73
Sobral,1996,743.5,61.96
Aiuaba,1996,580.25,48.35
Independência,1996,900.3,75.02
Ibaretama,1996,935.0,77.92
Apuiarés,1996,992.0,82.67
Juazeiro do Norte,1996,1009.8,84.15
Coreaú,1996,1132.6,94.38
Uruoca,1996,757.1,63.09
Santa Quitéria,1996,793.75,66.15
Iguatu,1996,1061.44,88.45
Canindé,1996,994.9,82.91
Pindoretama,1996,1444.5,120.38
Caucaia,1996,1428.2,119.02
Redenção,1996,1255.1,104.59
Umari,1996,880.25,73.35
