Municipio,Ano,Total,Media
Aratuba,1988,1261.5,105.12
Capistrano,1988,949.5,79.12
Penaforte,1988,1056.0,88.0
Boa Viagem,1988,690.2,57.52
Antonina do Norte,1988,621.2,51.77
Tejuçuoca,1988,420.6,35.05
Jucás,1988,1070.2,89.18
Arneiroz,1988,868.9,72.41
Cedro,1988,1093.25,91.1
Barbalha,1988,1321.2,110.1
Ipu,1988,1349.7,112.48
Cascavel,1988,1183.95,98.66
Assaré,1988,734.3,61.19
Guaramiranga,1988,2133.2,177.77
Tianguá,1988,1651.5,137.62
Parambu,1988,849.6,70.8
Baturité,1988,1585.3,132.11
Icapuí,1988,1272.0,106.0
Ipaumirim,1988,992.5,82.71
Aquiraz,1988,1941.6,161.8
Hidrolândia,1988,665.2,55.43
Camocim,1988,1132.8,94.4
Pentecoste,1988,693.98,57.83
Miraíma,1988,1135.7,94.64
Tamboril,1988,963.55,80.3
Deputado Irapuan Pinheiro,1988,363.6,30.3
Morrinhos,1988,1025.9,85.49
Jijoca de Jericoacoara,1988,865.4,123.63
Senador Pompeu,1988,530.95,44.25
Novo Oriente,1988,1003.6,83.63
Forquilha,1988,603.0,50.25
Uruburetama,1988,1033.9,86.16
Ipueiras,1988,1023.77,85.31
Milagres,1988,938.6,78.22
Ibiapina,1988,2038.0,169.83
Araripe,1988,816.3,68.02
Solonópole,1988,888.6,74.05
Trairi,1988,923.9,76.99
Santana do Acaraú,1988,1542.7,128.56
Milhã,1988,651.7,54.31
Itatira,1988,832.6,69.38
Mauriti,1988,672.49,56.04
Jaguaretama,1988,1108.8,92.4
Fortaleza,1988,1633.59,136.13
Russas,1988,649.32,54.11
Sobral,1988,619.41,51.62
Aiuaba,1988,570.75,47.56
Independência,1988,546.6,45.55
Apuiarés,1988,966.9,80.58
Juazeiro do Norte,1988,833.45,69.45
Coreaú,1988,1512.1,126.01
Uruoca,1988,1435.5,119.62
Santa Quitéria,1988,730.4,60.87
Iguatu,1988,842.15,70.18
Canindé,1988,975.8,81.32
Pindoretama,1988,50.0,7.14
Caucaia,1988,1521.05,126.75
Redenção,1988,1438.75,119.9
Umari,1988,765.8,63.82
