Municipio,Ano,Total,Media
Tianguá,2005,751.32,62.61
Parambu,2005,663.38,55.28
Baturité,2005,1068.3,89.03
Icapuí,2005,448.95,37.41
Ipaumirim,2005,612.15,51.01
Aquiraz,2005,929.0,77.42
Hidrolândia,2005,721.3,60.11
Camocim,2005,848.65,70.72
Pentecoste,2005,439.17,36.6
Miraíma,2005,442.5,36.88
Tamboril,2005,595.8,49.65
Deputado Irapuan Pinheiro,2005,544.0,45.33
Morrinhos,2005,513.1,42.76
Itarema,2005,847.7,70.64
Jijoca de Jericoacoara,2005,582.95,48.58
Senador Pompeu,2005,721.75,60.15
Novo Oriente,2005,576.9,48.07
Forquilha,2005,462.02,38.5
Uruburetama,2005,749.9,62.49
Ipueiras,2005,700.82,58.4
Milagres,2005,804.9,67.07
Ibiapina,2005,1511.0,125.92
Araripe,2005,597.92,49.83
Solonópole,2005,514.4,42.87
Trairi,2005,869.0,72.42
Eusébio,2005,890.0,74.17
Santana do Acaraú,2005,678.0,56.5
Milhã,2005,643.1,53.59
Itatira,2005,460.68,38.39
Mauriti,2005,597.6,49.8
Jaguaretama,2005,491.75,40.98
Fortaleza,2005,1050.59,87.55
Russas,2005,715.31,59.61
Sobral,2005,451.14,37.59
Aiuaba,2005,579.56,48.3
Independência,2005,541.25,45.1
Ibaretama,2005,738.35,61.53
Apuiarés,2005,496.0,41.33
Juazeiro do Norte,2005,627.75,52.31
Coreaú,2005,634.45,52.87
Uruoca,2005,718.65,59.89
Santa Quitéria,2005,483.38,40.28
Iguatu,2005,462.79,38.57
Canindé,2005,466.36,38.86
Pindoretama,2005,1068.0,89.0
Caucaia,2005,841.08,70.09
Redenção,2005,946.2,78.85
Umari,2005,447.6,37.3
