Aquiraz,2015,1186.2,98.85,"2301000"
Hidrolândia,2015,501.15,41.76,"2305209"
Camocim,2015,756.25,63.02,"2302602"
Pentecoste,2015,666.94,55.58,"2310704"
Miraíma,2015,550.8,45.9,"2308377"
Tamboril,2015,489.63,40.8,"2313203"
Deputado Irapuan Pin,2015,570.0,47.5,"2304269"
Morrinhos,2015,613.0,51.08,"2308906"
Itarema,2015,841.0,70.08,"2306553"
Jijoca de Jericoacoa,2015,868.0,124.0,"2307254"
Senador Pompeu,2015,532.8,44.4,"2312700"
Novo Oriente,2015,479.6,39.97,"2309409"
Forquilha,2015,437.9,36.49,"2304350"
Uruburetama,2015,676.8,56.4,"2313807"
Ipueiras,2015,595.28,49.61,"2305902"
Milagres,2015,479.65,39.97,"2308302"
Ibiapina,2015,1610.5,134.21,"2305308"
Araripe,2015,563.65,46.97,"2301307"
Solonópole,2015,555.15,46.26,"2313005"
Trairi,2015,1130.0,94.17,"2313500"
Eusébio,2015,1357.0,113.08,"2304285"
Santana do Acaraú,2015,664.1,55.34,"2312007"
Milhã,2015,343.0,28.58,"2308351"
Itatira,2015,374.72,31.23,"2306603"
Mauriti,2015,443.3,36.94,"2308104"
Jaguaretama,2015,312.8,26.07,"2306702"
Fortaleza,2015,1120.69,93.39,"2304400"
Russas,2015,397.79,33.15,"2311801"
Sobral,2015,432.06,36.01,"2312908"
Aiuaba,2015,471.69,39.31,"2300408"
Independência,2015,461.01,38.42,"2305605"
Ibaretama,2015,555.05,46.25,"2305266"
Apuiarés,2015,536.25,44.69,"2300903"
Juazeiro do Norte,2015,572.75,47.73,"2307304"
Coreaú,2015,594.11,49.51,"2304004"
Uruoca,2015,673.3,56.11,"2313906"
Santa Quitéria,2015,382.34,31.86,"2312205"
Iguatu,2015,623.76,51.98,"2305506"
Canindé,2015,342.25,28.52,"2302800"
Pindoretama,2015,1201.0,100.08,"2310852"
Caucaia,2015,1482.6,123.55,"2303709"
Redenção,2015,1064.2,88.68,"2311603"
Umari,2015,359.2,29.93,"2313708"
