Potiretama,2008,949.5,79.12,"2311231"
Itaitinga,2008,1116.5,93.04,"2306256"
Altaneira,2008,1025.1,85.43,"2300606"
Farias Brito,2008,1187.6,98.97,"2304301"
Jati,2008,883.0,73.58,"2307205"
Nova Olinda,2008,987.1,82.26,"2309201"
Quixadá,2008,784.41,65.37,"2311306"
Pereiro,2008,1365.75,113.81,"2310803"
Groaíras,2008,0.0,0.0,"2304905"
Cariús,2008,1426.2,118.85,"2303303"
Graça,2008,1322.2,110.18,"2304657"
Choró,2008,884.0,73.67,"2303931"
Jaguaruana,2008,850.08,70.84,"2307007"
Viçosa do Ceará,2008,1063.3,88.61,"2314102"
São Luís do Curu,2008,1140.0,95.0,"2312601"
Baixio,2008,1598.3,133.19,"2301802"
Piquet Carneiro,2008,988.75,82.4,"2310902"
Tururu,2008,907.0,75.58,"2313559"
Morada Nova,2008,856.94,71.41,"2308708"
Quixelô,2008,1229.35,102.45,"2311355"
Nova Russas,2008,812.7,67.72,"2309300"
Acarape,2008,1063.5,88.62,"2300150"
Aracati,2008,1182.82,98.57,"2301109"
Orós,2008,926.95,77.25,"2309508"
Monsenhor Tabosa,2008,774.8,64.57,"2308609"
Itapipoca,2008,1291.11,107.59,"2306405"
Mombaça,2008,787.2,65.6,"2308500"
Marco,2008,1103.35,91.95,"2307809"
Pires Ferreira,2008,934.9,77.91,"2310951"
Catarina,2008,767.5,63.96,"2303600"
Ererê,2008,1243.25,103.6,"2304277"
Guaraciaba do Norte,2008,1329.46,110.79,"2305001"
Iracema,2008,1260.6,105.05,"2306009"
Croatá,2008,902.8,75.23,"2304236"
Paramoti,2008,954.2,79.52,"2310407"
Ubajara,2008,1406.95,117.25,"2313609"
Ipaporanga,2008,893.0,74.42,"2305654"
Carnaubal,2008,958.1,79.84,"2303402"
Massapê,2008,1088.1,90.68,"2308005"
Chaval,2008,1622.0,135.17,"2303907"
São Benedito,2008,1224.2,102.02,"2312304"
Aracoiaba,2008,954.05,79.5,"2301208"
Potengi,2008,1025.5,85.46,"2311207"
Granja,2008,1493.9,124.49,"2304707"
Missão Velha,2008,1220.32,101.69,"2308401"
Poranga,2008,785.5,65.46,"2311009"
Granjeiro,2008,1505.2,125.43,"2304806"
Senador Sá,2008,1219.0,101.58,"2312809"
Icó,2008,1089.66,90.81,"2305407"
Pedra Branca,2008,852.68,71.06,"2310506"
Tarrafas,2008,1147.2,95.6,"2313252"
Maranguape,2008,985.59,82.13,"2307700"
Palhano,2008,576.4,48.03,"2310001"
Campos Sales,2008,577.08,48.09,"2302701"
Caridade,2008,680.58,56.71,"2303006"
