Potiretama,2017,596.5,49.71,"2311231"
Itaitinga,2017,1396.18,116.35,"2306256"
Altaneira,2017,891.6,74.3,"2300606"
Farias Brito,2017,659.3,54.94,"2304301"
Jati,2017,548.9,45.74,"2307205"
Nova Olinda,2017,485.0,40.42,"2309201"
Quixadá,2017,744.61,62.05,"2311306"
Pereiro,2017,653.98,54.5,"2310803"
Groaíras,2017,880.15,73.35,"2304905"
Cariús,2017,667.5,55.62,"2303303"
Graça,2017,1085.0,90.42,"2304657"
Choró,2017,776.8,64.73,"2303931"
Jaguaruana,2017,785.8,65.48,"2307007"
Viçosa do Ceará,2017,983.44,81.95,"2314102"
São Luís do Curu,2017,767.0,63.92,"2312601"
Baixio,2017,775.0,70.45,"2301802"
Piquet Carneiro,2017,489.45,40.79,"2310902"
Tururu,2017,429.1,42.91,"2313559"
Morada Nova,2017,731.04,60.92,"2308708"
Quixelô,2017,654.35,54.53,"2311355"
Nova Russas,2017,788.5,65.71,"2309300"
Acarape,2017,1323.0,110.25,"2300150"
Aracati,2017,703.05,58.59,"2301109"
Orós,2017,533.35,44.45,"2309508"
Monsenhor Tabosa,2017,409.0,34.08,"2308609"
Itapipoca,2017,1153.96,96.16,"2306405"
Mombaça,2017,645.48,53.79,"2308500"
Marco,2017,853.05,71.09,"2307809"
Pires Ferreira,2017,1238.0,103.17,"2310951"
Catarina,2017,341.4,28.45,"2303600"
Ererê,2017,761.6,63.47,"2304277"
Guaraciaba do Norte,2017,897.2,74.77,"2305001"
Iracema,2017,681.93,56.83,"2306009"
Croatá,2017,245.95,20.5,"2304236"
Paramoti,2017,587.9,48.99,"2310407"
Ubajara,2017,913.9,76.16,"2313609"
Ipaporanga,2017,416.6,34.72,"2305654"
Carnaubal,2017,265.8,22.15,"2303402"
Massapê,2017,1052.6,87.72,"2308005"
Chaval,2017,1096.0,91.33,"2303907"
São Benedito,2017,683.2,56.93,"2312304"
Aracoiaba,2017,838.8,69.9,"2301208"
Potengi,2017,496.0,41.33,"2311207"
Granja,2017,1187.03,98.92,"2304707"
Missão Velha,2017,883.58,73.63,"2308401"
Poranga,2017,545.0,45.42,"2311009"
Granjeiro,2017,683.45,56.95,"2304806"
Senador Sá,2017,868.78,72.4,"2312809"
Icó,2017,595.19,49.6,"2305407"
Pedra Branca,2017,487.26,40.61,"2310506"
Tarrafas,2017,652.0,54.33,"2313252"
Maranguape,2017,1205.52,100.46,"2307700"
Palhano,2017,427.55,35.63,"2310001"
Campos Sales,2017,359.85,29.99,"2302701"
Caridade,2017,644.85,53.74,"2303006"
São Gonçalo do Amara,2017,1382.18,115.18,"2312403"
Horizonte,2017,1228.5,102.38,"2305233"
Paracuru,2017,1194.23,99.52,"2310209"
Santana do Cariri,2017,515.9,42.99,"2312106"
Amontada,2017,1103.75,91.98,"2300754"
Quiterianópolis,2017,364.38,30.36,"2311264"
Tauá,2017,270.59,22.55,"2313302"
Brejo Santo,2017,645.85,53.82,"2302503"
Lavras da Mangabeira,2017,1019.02,84.92,"2307502"
Ocara,2017,782.92,65.24,"2309458"
Caririaçu,2017,682.0,56.83,"2303204"
Aurora,2017,893.78,74.48,"2301703"
Barreira,2017,1174.6,97.88,"2301950"
Maracanaú,2017,1454.82,121.24,"2307650"
Bela Cruz,2017,924.1,77.01,"2302305"
Meruoca,2017,1170.7,97.56,"2308203"
Pacatuba,2017,1453.2,121.1,"2309706"
Frecheirinha,2017,828.0,69.0,"2304509"
Pacujá,2017,982.1,81.84,"2309904"
Salitre,2017,395.75,32.98,"2311959"
General Sampaio,2017,790.6,65.88,"2304608"
Banabuiú,2017,653.6,54.47,"2301851"
São João do Jaguarib,2017,403.9,33.66,"2312502"
Abaiara,2017,949.0,79.08,"2300101"
Umirim,2017,668.1,55.68,"2313757"
Irauçuba,2017,447.8,37.32,"2306108"
Guaiúba,2017,1235.0,102.92,"2304954"
Crateús,2017,438.7,36.56,"2304103"
Palmácia,2017,1170.6,97.55,"2310100"
Beberibe,2017,917.38,76.45,"2302206"
Mucambo,2017,909.0,75.75,"2309003"
Martinópole,2017,1142.5,95.21,"2307908"
