Potiretama,2012,292.0,24.33,"2311231"
Itaitinga,2012,708.0,59.0,"2306256"
Altaneira,2012,796.9,66.41,"2300606"
Farias Brito,2012,796.2,66.35,"2304301"
Jati,2012,278.0,23.17,"2307205"
Nova Olinda,2012,377.0,31.42,"2309201"
Quixadá,2012,214.82,17.9,"2311306"
Pereiro,2012,344.62,28.72,"2310803"
Groaíras,2012,275.2,22.93,"2304905"
Cariús,2012,834.32,69.53,"2303303"
Graça,2012,513.0,42.75,"2304657"
Choró,2012,384.5,32.04,"2303931"
Jaguaruana,2012,396.95,33.08,"2307007"
Viçosa do Ceará,2012,487.44,40.62,"2314102"
São Luís do Curu,2012,206.0,17.17,"2312601"
Baixio,2012,652.8,54.4,"2301802"
Piquet Carneiro,2012,349.1,29.09,"2310902"
Tururu,2012,384.0,32.0,"2313559"
Morada Nova,2012,392.68,32.72,"2308708"
Quixelô,2012,608.0,50.67,"2311355"
Nova Russas,2012,338.25,28.19,"2309300"
Acarape,2012,544.0,45.33,"2300150"
Aracati,2012,339.3,28.27,"2301109"
Orós,2012,554.4,46.2,"2309508"
Monsenhor Tabosa,2012,166.2,13.85,"2308609"
Itapipoca,2012,640.58,53.38,"2306405"
Mombaça,2012,354.35,29.53,"2308500"
Marco,2012,511.85,42.65,"2307809"
Pires Ferreira,2012,375.0,31.25,"2310951"
Catarina,2012,372.5,31.04,"2303600"
Ererê,2012,498.65,41.55,"2304277"
Guaraciaba do Norte,2012,548.42,45.7,"2305001"
Iracema,2012,568.54,47.38,"2306009"
Croatá,2012,347.75,28.98,"2304236"
Paramoti,2012,174.0,14.5,"2310407"
Ubajara,2012,562.1,46.84,"2313609"
Ipaporanga,2012,354.0,29.5,"2305654"
Carnaubal,2012,209.8,17.48,"2303402"
Massapê,2012,332.4,27.7,"2308005"
Chaval,2012,411.5,34.29,"2303907"
São Benedito,2012,464.65,38.72,"2312304"
Aracoiaba,2012,518.1,43.18,"2301208"
Potengi,2012,237.5,19.79,"2311207"
Granja,2012,592.71,49.39,"2304707"
Missão Velha,2012,598.2,49.85,"2308401"
Poranga,2012,302.75,25.23,"2311009"
Granjeiro,2012,733.0,61.08,"2304806"
Senador Sá,2012,430.65,35.89,"2312809"
Icó,2012,513.72,42.81,"2305407"
Pedra Branca,2012,330.58,27.55,"2310506"
Tarrafas,2012,231.6,19.3,"2313252"
Maranguape,2012,550.38,45.86,"2307700"
Palhano,2012,396.8,33.07,"2310001"
Campos Sales,2012,322.76,26.9,"2302701"
Caridade,2012,353.7,29.48,"2303006"
São Gonçalo do Amara,2012,555.49,46.29,"2312403"
Horizonte,2012,508.1,42.34,"2305233"
Paracuru,2012,645.6,53.8,"2310209"
Santana do Cariri,2012,664.4,55.37,"2312106"
Amontada,2012,474.9,39.57,"2300754"
Quiterianópolis,2012,277.75,23.15,"2311264"
Tauá,2012,207.61,17.3,"2313302"
Brejo Santo,2012,427.68,35.64,"2302503"
Lavras da Mangabeira,2012,670.07,55.84,"2307502"
Ocara,2012,382.33,31.86,"2309458"
Caririaçu,2012,673.5,56.12,"2303204"
Aurora,2012,549.12,45.76,"2301703"
Barreira,2012,413.5,34.46,"2301950"
Maracanaú,2012,654.87,54.57,"2307650"
Bela Cruz,2012,389.0,32.42,"2302305"
Meruoca,2012,623.9,51.99,"2308203"
Pacatuba,2012,834.35,69.53,"2309706"
Frecheirinha,2012,462.0,38.5,"2304509"
Pacujá,2012,462.9,38.57,"2309904"
Salitre,2012,318.9,26.57,"2311959"
General Sampaio,2012,231.05,19.25,"2304608"
Banabuiú,2012,238.05,19.84,"2301851"
São João do Jaguarib,2012,240.15,20.01,"2312502"
Abaiara,2012,464.7,38.73,"2300101"
Umirim,2012,170.6,14.22,"2313757"
Irauçuba,2012,256.18,21.35,"2306108"
Guaiúba,2012,515.0,42.92,"2304954"
Crateús,2012,239.76,19.98,"2304103"
Palmácia,2012,984.2,82.02,"2310100"
Beberibe,2012,598.11,49.84,"2302206"
Mucambo,2012,629.0,52.42,"2309003"
Martinópole,2012,560.0,46.67,"2307908"
Jaguaribara,2012,353.3,29.44,"2306801"
Tabuleiro do Norte,2012,340.8,28.4,"2313104"
Acopiara,2012,465.46,38.79,"2300309"
Saboeiro,2012,465.75,38.81,"2311900"
Pacoti,2012,869.6,72.47,"2309805"
Quixeramobim,2012,277.53,23.13,"2311405"
Cariré,2012,318.2,26.52,"2303105"
Alto Santo,2012,305.35,25.45,"2300705"
Barro,2012,505.2,42.1,"2302008"
Itaiçaba,2012,400.95,33.41,"2306207"
Barroquinha,2012,640.5,53.38,"2302057"
Crato,2012,763.32,63.61,"2304202"
Moraújo,2012,241.0,20.08,"2308807"
Itapiúna,2012,382.6,31.88,"2306504"
Limoeiro do Norte,2012,329.22,27.44,"2307601"
Catunda,2012,158.0,13.17,"2303659"
Chorozinho,2012,999.35,83.28,"2303956"
Madalena,2012,175.9,14.66,"2307635"
Acaraú,2012,518.75,43.23,"2300200"
Várzea Alegre,2012,546.7,45.56,"2314003"
Jardim,2012,356.8,29.73,"2307106"
Alcântaras,2012,322.2,26.85,"2300507"
Pacajus,2012,438.1,36.51,"2309607"
Ararendá,2012,176.0,14.67,"2301257"
Paraipaba,2012,723.0,60.25,"2310258"
Itapajé,2012,612.55,51.05,"2306306"
Mulungu,2012,686.4,57.2,"2309102"
Varjota,2012,398.3,33.19,"2313955"
Porteiras,2012,459.25,38.27,"2311108"
Jaguaribe,2012,349.3,29.11,"2306900"
Cruz,2012,600.0,50.0,"2304251"
Quixeré,2012,290.7,24.22,"2311504"
Fortim,2012,469.9,39.16,"2304459"
Ibicuitinga,2012,257.8,21.48,"2305332"
Reriutaba,2012,409.1,34.09,"2311702"
Aratuba,2012,737.0,61.42,"2301406"
Capistrano,2012,301.0,25.08,"2302909"
Penaforte,2012,298.0,24.83,"2310605"
Boa Viagem,2012,173.4,14.45,"2302404"
Antonina do Norte,2012,381.7,31.81,"2300804"
Tejuçuoca,2012,277.5,23.12,"2313351"
Jucás,2012,769.25,64.1,"2307403"
Arneiroz,2012,224.3,18.69,"2301505"
Cedro,2012,736.55,61.38,"2303808"
Barbalha,2012,540.5,45.04,"2301901"
Ipu,2012,457.15,38.1,"2305803"
Cascavel,2012,541.4,45.12,"2303501"
Assaré,2012,554.2,46.18,"2301604"
Guaramiranga,2012,747.6,62.3,"2305100"
Tianguá,2012,595.9,49.66,"2313401"
Parambu,2012,223.58,18.63,"2310308"
Baturité,2012,550.4,45.87,"2302107"
Icapuí,2012,179.5,14.96,"2305357"
Ipaumirim,2012,673.95,56.16,"2305704"
Aquiraz,2012,682.45,56.87,"2301000"
Hidrolândia,2012,315.85,26.32,"2305209"
Camocim,2012,336.75,28.06,"2302602"
Pentecoste,2012,265.48,22.12,"2310704"
Miraíma,2012,325.9,27.16,"2308377"
Tamboril,2012,206.11,17.18,"2313203"
Deputado Irapuan Pin,2012,326.5,27.21,"2304269"
Morrinhos,2012,498.0,41.5,"2308906"
Itarema,2012,517.8,43.15,"2306553"
Jijoca de Jericoacoa,2012,392.25,32.69,"2307254"
Senador Pompeu,2012,298.1,24.84,"2312700"
Novo Oriente,2012,270.0,22.5,"2309409"
Forquilha,2012,279.95,23.33,"2304350"
Uruburetama,2012,520.0,43.33,"2313807"
Ipueiras,2012,416.61,34.72,"2305902"
Milagres,2012,453.5,37.79,"2308302"
Ibiapina,2012,1116.0,93.0,"2305308"
Araripe,2012,344.7,28.72,"2301307"
Solonópole,2012,294.62,24.55,"2313005"
Trairi,2012,678.5,56.54,"2313500"
Eusébio,2012,851.0,70.92,"2304285"
Santana do Acaraú,2012,334.0,27.83,"2312007"
Milhã,2012,179.0,14.92,"2308351"
Itatira,2012,280.88,23.41,"2306603"
Mauriti,2012,289.33,24.11,"2308104"
Jaguaretama,2012,165.42,13.79,"2306702"
Fortaleza,2012,980.12,81.68,"2304400"
Russas,2012,315.94,26.33,"2311801"
Sobral,2012,194.14,16.18,"2312908"
Aiuaba,2012,366.46,30.54,"2300408"
Independência,2012,162.01,13.5,"2305605"
Ibaretama,2012,324.8,27.07,"2305266"
Apuiarés,2012,377.9,31.49,"2300903"
Juazeiro do Norte,2012,524.75,43.73,"2307304"
Coreaú,2012,393.35,32.78,"2304004"
Uruoca,2012,593.0,49.42,"2313906"
Santa Quitéria,2012,225.44,18.79,"2312205"
Iguatu,2012,718.37,59.86,"2305506"
Canindé,2012,264.65,22.05,"2302800"
Pindoretama,2012,765.0,63.75,"2310852"
Caucaia,2012,418.5,34.88,"2303709"
Redenção,2012,684.0,57.0,"2311603"
Umari,2012,477.6,39.8,"2313708"
