Potiretama,2010,473.4,39.45,"2311231"
Itaitinga,2010,642.0,71.33,"2306256"
Altaneira,2010,795.6,66.3,"2300606"
Farias Brito,2010,699.65,58.3,"2304301"
Jati,2010,647.2,53.93,"2307205"
Nova Olinda,2010,590.0,49.17,"2309201"
Quixadá,2010,595.42,49.62,"2311306"
Pereiro,2010,553.55,46.13,"2310803"
Groaíras,2010,89.0,7.42,"2304905"
Cariús,2010,788.38,65.7,"2303303"
Graça,2010,1010.0,84.17,"2304657"
Choró,2010,603.1,50.26,"2303931"
Jaguaruana,2010,350.42,29.2,"2307007"
Viçosa do Ceará,2010,894.6,74.55,"2314102"
São Luís do Curu,2010,341.0,28.42,"2312601"
Baixio,2010,748.8,62.4,"2301802"
Piquet Carneiro,2010,622.9,51.91,"2310902"
Tururu,2010,506.3,42.19,"2313559"
Morada Nova,2010,669.6,55.8,"2308708"
Quixelô,2010,690.3,57.53,"2311355"
Nova Russas,2010,581.6,48.47,"2309300"
Acarape,2010,526.0,52.6,"2300150"
Aracati,2010,500.4,41.7,"2301109"
Orós,2010,775.3,64.61,"2309508"
Monsenhor Tabosa,2010,388.9,32.41,"2308609"
Itapipoca,2010,796.76,66.4,"2306405"
Mombaça,2010,456.37,38.03,"2308500"
Marco,2010,399.85,33.32,"2307809"
Pires Ferreira,2010,851.1,70.92,"2310951"
Catarina,2010,457.1,38.09,"2303600"
Ererê,2010,480.75,40.06,"2304277"
Guaraciaba do Norte,2010,702.69,58.56,"2305001"
Iracema,2010,436.1,36.34,"2306009"
Croatá,2010,410.6,34.22,"2304236"
Paramoti,2010,440.6,55.08,"2310407"
Ubajara,2010,805.35,67.11,"2313609"
Ipaporanga,2010,656.0,54.67,"2305654"
Carnaubal,2010,179.9,19.99,"2303402"
Massapê,2010,604.0,50.33,"2308005"
Chaval,2010,652.9,54.41,"2303907"
São Benedito,2010,843.85,70.32,"2312304"
Aracoiaba,2010,635.75,52.98,"2301208"
Potengi,2010,623.0,51.92,"2311207"
Granja,2010,821.56,68.46,"2304707"
Missão Velha,2010,890.4,74.2,"2308401"
Poranga,2010,458.5,38.21,"2311009"
Granjeiro,2010,869.4,72.45,"2304806"
Senador Sá,2010,499.9,41.66,"2312809"
Icó,2010,967.75,80.65,"2305407"
Pedra Branca,2010,486.8,40.57,"2310506"
Tarrafas,2010,414.0,37.64,"2313252"
Maranguape,2010,408.21,34.02,"2307700"
Palhano,2010,431.4,35.95,"2310001"
Campos Sales,2010,633.21,52.77,"2302701"
Caridade,2010,320.75,26.73,"2303006"
São Gonçalo do Amara,2010,762.65,63.55,"2312403"
Horizonte,2010,485.7,40.48,"2305233"
Paracuru,2010,926.2,77.18,"2310209"
Santana do Cariri,2010,700.6,58.38,"2312106"
Amontada,2010,825.86,68.82,"2300754"
Quiterianópolis,2010,412.25,34.35,"2311264"
Tauá,2010,434.06,36.17,"2313302"
Brejo Santo,2010,858.0,71.5,"2302503"
Lavras da Mangabeira,2010,886.96,73.91,"2307502"
Ocara,2010,573.88,47.82,"2309458"
Caririaçu,2010,816.5,68.04,"2303204"
Aurora,2010,697.2,58.1,"2301703"
Barreira,2010,293.55,24.46,"2301950"
Maracanaú,2010,891.9,74.33,"2307650"
Bela Cruz,2010,607.3,50.61,"2302305"
Meruoca,2010,929.25,84.48,"2308203"
Pacatuba,2010,870.85,72.57,"2309706"
Frecheirinha,2010,730.0,60.83,"2304509"
Pacujá,2010,808.7,67.39,"2309904"
Salitre,2010,376.0,31.33,"2311959"
General Sampaio,2010,433.81,36.15,"2304608"
Banabuiú,2010,563.75,46.98,"2301851"
São João do Jaguarib,2010,406.9,45.21,"2312502"
Abaiara,2010,725.6,60.47,"2300101"
Umirim,2010,366.7,30.56,"2313757"
Irauçuba,2010,320.71,26.73,"2306108"
Guaiúba,2010,425.7,35.48,"2304954"
Crateús,2010,487.23,40.6,"2304103"
Palmácia,2010,781.2,78.12,"2310100"
Beberibe,2010,415.92,34.66,"2302206"
Mucambo,2010,1073.0,89.42,"2309003"
Martinópole,2010,604.0,50.33,"2307908"
Jaguaribara,2010,372.5,31.04,"2306801"
Tabuleiro do Norte,2010,584.0,58.4,"2313104"
Acopiara,2010,562.04,46.84,"2300309"
Saboeiro,2010,724.5,60.38,"2311900"
Pacoti,2010,814.3,67.86,"2309805"
Quixeramobim,2010,542.05,45.17,"2311405"
Cariré,2010,375.5,31.29,"2303105"
Alto Santo,2010,448.95,37.41,"2300705"
Barro,2010,729.18,60.77,"2302008"
Itaiçaba,2010,348.1,29.01,"2306207"
Barroquinha,2010,614.4,51.2,"2302057"
Crato,2010,1107.72,92.31,"2304202"
Moraújo,2010,728.0,60.67,"2308807"
Itapiúna,2010,429.5,35.79,"2306504"
Limoeiro do Norte,2010,701.6,58.47,"2307601"
Catunda,2010,486.0,44.18,"2303659"
Chorozinho,2010,447.0,55.88,"2303956"
Madalena,2010,368.88,30.74,"2307635"
Acaraú,2010,685.3,57.11,"2300200"
Várzea Alegre,2010,648.15,54.01,"2314003"
Jardim,2010,745.35,62.11,"2307106"
Alcântaras,2010,540.1,60.01,"2300507"
Pacajus,2010,403.45,33.62,"2309607"
Ararendá,2010,392.5,32.71,"2301257"
Paraipaba,2010,745.0,67.73,"2310258"
Itapajé,2010,480.58,40.05,"2306306"
Mulungu,2010,620.0,51.67,"2309102"
Varjota,2010,617.05,51.42,"2313955"
Porteiras,2010,761.05,63.42,"2311108"
Jaguaribe,2010,531.75,44.31,"2306900"
Cruz,2010,630.0,52.5,"2304251"
Quixeré,2010,628.4,52.37,"2311504"
Fortim,2010,562.9,70.36,"2304459"
Ibicuitinga,2010,582.0,48.5,"2305332"
Reriutaba,2010,589.2,49.1,"2311702"
Aratuba,2010,729.0,60.75,"2301406"
Capistrano,2010,545.0,45.42,"2302909"
Penaforte,2010,536.0,44.67,"2310605"
