Potiretama,1989,714.7,59.56,"2311231"
Itaitinga,1989,0.0,,"2306256"
Altaneira,1989,1203.4,100.28,"2300606"
Farias Brito,1989,1175.0,97.92,"2304301"
Jati,1989,841.5,70.12,"2307205"
Nova Olinda,1989,1378.0,114.83,"2309201"
Quixadá,1989,857.6,71.47,"2311306"
Pereiro,1989,1250.5,104.21,"2310803"
Groaíras,1989,1214.0,101.17,"2304905"
Cariús,1989,1112.0,92.67,"2303303"
Graça,1989,1423.4,118.62,"2304657"
Jaguaruana,1989,1115.4,92.95,"2307007"
Viçosa do Ceará,1989,2307.7,192.31,"2314102"
São Luís do Curu,1989,899.2,74.93,"2312601"
Baixio,1989,1294.0,107.83,"2301802"
Piquet Carneiro,1989,887.0,73.92,"2310902"
Tururu,1989,803.0,66.92,"2313559"
Morada Nova,1989,688.9,57.41,"2308708"
Quixelô,1989,1588.0,132.33,"2311355"
Nova Russas,1989,1122.2,93.52,"2309300"
Acarape,1989,561.0,46.75,"2300150"
Aracati,1989,1371.3,114.27,"2301109"
Orós,1989,897.9,74.82,"2309508"
Monsenhor Tabosa,1989,880.2,73.35,"2308609"
Itapipoca,1989,1023.0,85.25,"2306405"
Mombaça,1989,1257.6,104.8,"2308500"
Marco,1989,976.3,81.36,"2307809"
Pires Ferreira,1989,1086.7,90.56,"2310951"
Catarina,1989,1162.5,96.88,"2303600"
Ererê,1989,1177.0,98.08,"2304277"
Guaraciaba do Norte,1989,1627.0,135.58,"2305001"
Iracema,1989,712.65,59.39,"2306009"
Paramoti,1989,1052.5,87.71,"2310407"
Ubajara,1989,2120.3,176.69,"2313609"
Ipaporanga,1989,884.6,73.72,"2305654"
Carnaubal,1989,1217.6,101.47,"2303402"
Massapê,1989,1629.4,135.78,"2308005"
Chaval,1989,631.5,52.62,"2303907"
São Benedito,1989,1757.8,146.48,"2312304"
Aracoiaba,1989,1396.5,116.37,"2301208"
Potengi,1989,909.0,75.75,"2311207"
Granja,1989,1261.4,105.12,"2304707"
Missão Velha,1989,1321.2,110.1,"2308401"
Poranga,1989,974.9,81.24,"2311009"
Granjeiro,1989,1352.0,112.67,"2304806"
Senador Sá,1989,658.2,54.85,"2312809"
Icó,1989,894.32,74.53,"2305407"
