Cariré,2016,707.0,64.27,"2303105"
Alto Santo,2016,491.55,40.96,"2300705"
Barro,2016,690.26,57.52,"2302008"
Itaiçaba,2016,326.15,27.18,"2306207"
Barroquinha,2016,1004.3,83.69,"2302057"
Crato,2016,862.47,71.87,"2304202"
Moraújo,2016,681.0,68.1,"2308807"
Itapiúna,2016,387.4,32.28,"2306504"
Limoeiro do Norte,2016,444.4,37.03,"2307601"
Catunda,2016,434.7,36.23,"2303659"
Chorozinho,2016,485.0,40.42,"2303956"
Madalena,2016,241.74,30.22,"2307635"
Acaraú,2016,982.1,81.84,"2300200"
Várzea Alegre,2016,746.35,62.2,"2314003"
Jardim,2016,455.0,37.92,"2307106"
Alcântaras,2016,454.0,37.83,"2300507"
Pacajus,2016,484.35,40.36,"2309607"
Ararendá,2016,827.35,68.95,"2301257"
Paraipaba,2016,1324.8,110.4,"2310258"
Itapajé,2016,836.0,69.67,"2306306"
Mulungu,2016,561.0,46.75,"2309102"
Varjota,2016,485.15,40.43,"2313955"
Porteiras,2016,782.6,65.22,"2311108"
Jaguaribe,2016,472.98,39.41,"2306900"
Cruz,2016,781.4,65.12,"2304251"
Quixeré,2016,306.5,25.54,"2311504"
Fortim,2016,397.0,33.08,"2304459"
Ibicuitinga,2016,284.4,23.7,"2305332"
Reriutaba,2016,650.1,54.18,"2311702"
Aratuba,2016,871.5,72.62,"2301406"
Capistrano,2016,513.0,42.75,"2302909"
Penaforte,2016,505.7,42.14,"2310605"
Boa Viagem,2016,417.6,34.8,"2302404"
Antonina do Norte,2016,352.5,29.38,"2300804"
Tejuçuoca,2016,529.25,44.1,"2313351"
Jucás,2016,477.6,39.8,"2307403"
Arneiroz,2016,542.0,45.17,"2301505"
Cedro,2016,633.0,52.75,"2303808"
Barbalha,2016,783.5,65.29,"2301901"
Ipu,2016,646.65,53.89,"2305803"
Cascavel,2016,695.08,57.92,"2303501"
Assaré,2016,409.88,34.16,"2301604"
Guaramiranga,2016,1085.9,90.49,"2305100"
Tianguá,2016,648.0,54.0,"2313401"
Parambu,2016,517.12,43.09,"2310308"
Baturité,2016,658.8,54.9,"2302107"
Icapuí,2016,351.38,29.28,"2305357"
Ipaumirim,2016,668.76,55.73,"2305704"
Aquiraz,2016,1144.55,95.38,"2301000"
Hidrolândia,2016,498.5,41.54,"2305209"
Camocim,2016,874.0,72.83,"2302602"
Pentecoste,2016,525.72,43.81,"2310704"
Miraíma,2016,582.2,48.52,"2308377"
Tamboril,2016,493.44,41.12,"2313203"
Deputado Irapuan Pin,2016,481.0,40.08,"2304269"
Morrinhos,2016,603.0,50.25,"2308906"
Itarema,2016,868.0,72.33,"2306553"
Jijoca de Jericoacoa,2016,808.0,134.67,"2307254"
Senador Pompeu,2016,543.5,45.29,"2312700"
Novo Oriente,2016,577.0,48.08,"2309409"
Forquilha,2016,574.0,47.83,"2304350"
Uruburetama,2016,417.7,41.77,"2313807"
Ipueiras,2016,578.39,48.2,"2305902"
Milagres,2016,733.2,61.1,"2308302"
Ibiapina,2016,1486.6,123.88,"2305308"
Araripe,2016,376.15,31.35,"2301307"
Solonópole,2016,607.25,50.6,"2313005"
Trairi,2016,1332.5,111.04,"2313500"
Eusébio,2016,1364.0,113.67,"2304285"
Santana do Acaraú,2016,628.7,52.39,"2312007"
Milhã,2016,594.0,49.5,"2308351"
Itatira,2016,357.02,29.75,"2306603"
Mauriti,2016,480.4,40.03,"2308104"
Jaguaretama,2016,470.35,39.2,"2306702"
Fortaleza,2016,1051.74,87.65,"2304400"
Russas,2016,552.19,46.02,"2311801"
Sobral,2016,480.53,40.04,"2312908"
Aiuaba,2016,405.99,33.83,"2300408"
Independência,2016,395.37,32.95,"2305605"
Ibaretama,2016,407.68,33.97,"2305266"
Apuiarés,2016,655.1,54.59,"2300903"
Juazeiro do Norte,2016,587.75,48.98,"2307304"
Coreaú,2016,604.12,50.34,"2304004"
Uruoca,2016,851.78,70.98,"2313906"
Santa Quitéria,2016,579.41,48.28,"2312205"
Iguatu,2016,567.18,47.27,"2305506"
Canindé,2016,601.86,50.16,"2302800"
Pindoretama,2016,955.0,79.58,"2310852"
Caucaia,2016,961.35,80.11,"2303709"
Redenção,2016,878.4,73.2,"2311603"
Umari,2016,610.15,50.85,"2313708"
