Potiretama,2001,547.65,45.64,"2311231"
Itaitinga,2001,1134.0,94.5,"2306256"
Altaneira,2001,507.0,42.25,"2300606"
Farias Brito,2001,660.6,55.05,"2304301"
Jati,2001,830.3,69.19,"2307205"
Nova Olinda,2001,521.3,43.44,"2309201"
Quixadá,2001,521.29,43.44,"2311306"
Pereiro,2001,586.9,48.91,"2310803"
Groaíras,2001,577.5,48.12,"2304905"
Cariús,2001,744.05,62.0,"2303303"
Graça,2001,984.0,82.0,"2304657"
Choró,2001,498.85,41.57,"2303931"
Jaguaruana,2001,385.08,32.09,"2307007"
Viçosa do Ceará,2001,964.04,80.34,"2314102"
São Luís do Curu,2001,529.0,44.08,"2312601"
Baixio,2001,562.7,46.89,"2301802"
Piquet Carneiro,2001,699.2,58.27,"2310902"
Tururu,2001,730.2,60.85,"2313559"
Morada Nova,2001,494.33,41.19,"2308708"
Quixelô,2001,812.95,67.75,"2311355"
Nova Russas,2001,771.82,64.32,"2309300"
Acarape,2001,1342.0,111.83,"2300150"
Aracati,2001,476.58,39.71,"2301109"
Orós,2001,537.45,44.79,"2309508"
Monsenhor Tabosa,2001,439.9,36.66,"2308609"
Itapipoca,2001,558.98,46.58,"2306405"
Mombaça,2001,413.78,34.48,"2308500"
Marco,2001,630.6,52.55,"2307809"
Pires Ferreira,2001,626.9,52.24,"2310951"
Catarina,2001,563.3,46.94,"2303600"
Ererê,2001,593.58,49.46,"2304277"
Guaraciaba do Norte,2001,597.6,49.8,"2305001"
Iracema,2001,675.87,56.32,"2306009"
Croatá,2001,485.65,40.47,"2304236"
Paramoti,2001,541.65,45.14,"2310407"
Ubajara,2001,913.0,76.08,"2313609"
Ipaporanga,2001,530.6,44.22,"2305654"
Carnaubal,2001,488.4,40.7,"2303402"
Massapê,2001,633.85,52.82,"2308005"
Chaval,2001,979.4,81.62,"2303907"
São Benedito,2001,877.95,73.16,"2312304"
Aracoiaba,2001,456.0,38.0,"2301208"
Potengi,2001,384.05,32.0,"2311207"
Granja,2001,969.39,80.78,"2304707"
Missão Velha,2001,905.46,75.46,"2308401"
Poranga,2001,652.55,54.38,"2311009"
Granjeiro,2001,757.5,63.12,"2304806"
Senador Sá,2001,815.7,67.98,"2312809"
Icó,2001,458.45,38.2,"2305407"
Pedra Branca,2001,536.03,44.67,"2310506"
Tarrafas,2001,615.45,51.29,"2313252"
Maranguape,2001,974.37,81.2,"2307700"
Palhano,2001,371.8,30.98,"2310001"
Campos Sales,2001,353.38,29.45,"2302701"
Caridade,2001,532.7,44.39,"2303006"
São Gonçalo do Amara,2001,1034.35,86.2,"2312403"
Horizonte,2001,965.1,80.43,"2305233"
Paracuru,2001,1153.7,96.14,"2310209"
Santana do Cariri,2001,578.5,48.21,"2312106"
Amontada,2001,761.74,63.48,"2300754"
Quiterianópolis,2001,564.26,47.02,"2311264"
Tauá,2001,345.11,28.76,"2313302"
Brejo Santo,2001,707.3,58.94,"2302503"
Lavras da Mangabeira,2001,724.58,60.38,"2307502"
Ocara,2001,515.01,42.92,"2309458"
Caririaçu,2001,768.05,64.0,"2303204"
Aurora,2001,785.05,65.42,"2301703"
Barreira,2001,695.0,57.92,"2301950"
Maracanaú,2001,951.8,79.32,"2307650"
Bela Cruz,2001,670.4,55.87,"2302305"
Meruoca,2001,1455.6,121.3,"2308203"
Pacatuba,2001,1160.0,96.67,"2309706"
Frecheirinha,2001,858.0,71.5,"2304509"
Pacujá,2001,678.5,56.54,"2309904"
Salitre,2001,201.6,16.8,"2311959"
General Sampaio,2001,497.35,41.45,"2304608"
Banabuiú,2001,470.5,39.21,"2301851"
São João do Jaguarib,2001,393.8,32.82,"2312502"
Abaiara,2001,937.0,78.08,"2300101"
Umirim,2001,545.7,45.48,"2313757"
Irauçuba,2001,338.4,28.2,"2306108"
Guaiúba,2001,1068.8,89.07,"2304954"
Crateús,2001,506.44,42.2,"2304103"
Palmácia,2001,1486.1,123.84,"2310100"
Beberibe,2001,884.64,73.72,"2302206"
Mucambo,2001,994.0,82.83,"2309003"
Martinópole,2001,806.0,67.17,"2307908"
Jaguaribara,2001,387.6,32.3,"2306801"
Tabuleiro do Norte,2001,485.3,40.44,"2313104"
Acopiara,2001,683.62,56.97,"2300309"
Saboeiro,2001,537.05,44.75,"2311900"
Pacoti,2001,1366.1,113.84,"2309805"
Quixeramobim,2001,527.27,43.94,"2311405"
Cariré,2001,773.8,64.48,"2303105"
Alto Santo,2001,449.75,37.48,"2300705"
Barro,2001,697.68,58.14,"2302008"
Itaiçaba,2001,194.0,16.17,"2306207"
Barroquinha,2001,913.0,76.08,"2302057"
Crato,2001,815.4,67.95,"2304202"
Moraújo,2001,844.0,70.33,"2308807"
Itapiúna,2001,666.68,55.56,"2306504"
Limoeiro do Norte,2001,590.35,49.2,"2307601"
Catunda,2001,542.0,45.17,"2303659"
Chorozinho,2001,552.5,46.04,"2303956"
Madalena,2001,284.8,23.73,"2307635"
Acaraú,2001,739.84,61.65,"2300200"
Várzea Alegre,2001,708.4,59.03,"2314003"
Jardim,2001,474.15,39.51,"2307106"
Alcântaras,2001,882.8,73.57,"2300507"
Pacajus,2001,932.05,77.67,"2309607"
Ararendá,2001,485.8,40.48,"2301257"
Paraipaba,2001,924.7,77.06,"2310258"
Itapajé,2001,720.02,60.0,"2306306"
Mulungu,2001,1151.3,95.94,"2309102"
Varjota,2001,752.0,62.67,"2313955"
Porteiras,2001,723.0,60.25,"2311108"
Jaguaribe,2001,545.72,45.48,"2306900"
Cruz,2001,612.0,51.0,"2304251"
Quixeré,2001,400.75,33.4,"2311504"
Fortim,2001,853.3,71.11,"2304459"
Ibicuitinga,2001,539.1,44.93,"2305332"
Reriutaba,2001,619.6,51.63,"2311702"
Aratuba,2001,737.0,61.42,"2301406"
Capistrano,2001,660.4,55.03,"2302909"
Penaforte,2001,557.0,46.42,"2310605"
Boa Viagem,2001,405.7,33.81,"2302404"
Antonina do Norte,2001,400.7,33.39,"2300804"
Tejuçuoca,2001,355.45,29.62,"2313351"
Jucás,2001,831.51,69.29,"2307403"
Arneiroz,2001,366.1,30.51,"2301505"
Cedro,2001,664.02,55.34,"2303808"
Barbalha,2001,880.75,73.4,"2301901"
Ipu,2001,612.4,51.03,"2305803"
Cascavel,2001,932.82,77.74,"2303501"
Assaré,2001,464.5,38.71,"2301604"
Guaramiranga,2001,1550.8,129.23,"2305100"
Tianguá,2001,1002.17,83.51,"2313401"
Parambu,2001,468.95,39.08,"2310308"
Baturité,2001,753.9,62.82,"2302107"
Icapuí,2001,556.58,46.38,"2305357"
Ipaumirim,2001,570.72,47.56,"2305704"
Aquiraz,2001,1494.3,124.52,"2301000"
Hidrolândia,2001,674.97,56.25,"2305209"
Camocim,2001,797.9,66.49,"2302602"
Pentecoste,2001,633.54,52.79,"2310704"
Miraíma,2001,585.4,48.78,"2308377"
Tamboril,2001,500.49,41.71,"2313203"
Deputado Irapuan Pin,2001,521.0,43.42,"2304269"
Morrinhos,2001,564.5,47.04,"2308906"
