Potiretama,2011,922.75,76.9,"2311231"
Itaitinga,2011,1486.0,123.83,"2306256"
Altaneira,2011,1317.2,109.77,"2300606"
Farias Brito,2011,1367.0,136.7,"2304301"
Jati,2011,879.75,73.31,"2307205"
Nova Olinda,2011,905.0,75.42,"2309201"
Quixadá,2011,693.58,57.8,"2311306"
Pereiro,2011,927.15,77.26,"2310803"
Groaíras,2011,515.0,51.5,"2304905"
Cariús,2011,1405.22,117.1,"2303303"
Graça,2011,1475.6,122.97,"2304657"
Choró,2011,749.0,68.09,"2303931"
Jaguaruana,2011,1048.1,87.34,"2307007"
Viçosa do Ceará,2011,1463.7,121.97,"2314102"
São Luís do Curu,2011,1222.0,101.83,"2312601"
Baixio,2011,1126.8,102.44,"2301802"
Piquet Carneiro,2011,851.85,70.99,"2310902"
Tururu,2011,1371.4,114.28,"2313559"
Morada Nova,2011,1071.62,89.3,"2308708"
Quixelô,2011,1084.25,90.35,"2311355"
Nova Russas,2011,971.62,80.97,"2309300"
Acarape,2011,1400.0,116.67,"2300150"
Aracati,2011,1149.8,95.82,"2301109"
Orós,2011,1132.73,94.39,"2309508"
Monsenhor Tabosa,2011,745.15,62.1,"2308609"
Itapipoca,2011,1510.85,125.9,"2306405"
Mombaça,2011,974.97,81.25,"2308500"
Marco,2011,1259.75,104.98,"2307809"
Pires Ferreira,2011,1234.0,102.83,"2310951"
Catarina,2011,969.1,80.76,"2303600"
Ererê,2011,835.5,69.62,"2304277"
Guaraciaba do Norte,2011,1249.92,104.16,"2305001"
Iracema,2011,1146.29,95.52,"2306009"
Croatá,2011,722.85,60.24,"2304236"
Paramoti,2011,953.8,79.48,"2310407"
Ubajara,2011,1321.2,120.11,"2313609"
Ipaporanga,2011,887.0,73.92,"2305654"
Carnaubal,2011,581.7,72.71,"2303402"
Massapê,2011,1346.7,112.23,"2308005"
Chaval,2011,1503.0,136.64,"2303907"
São Benedito,2011,1360.4,113.37,"2312304"
Aracoiaba,2011,1162.35,96.86,"2301208"
Potengi,2011,775.0,64.58,"2311207"
Granja,2011,1524.88,127.07,"2304707"
Missão Velha,2011,1404.75,117.06,"2308401"
Poranga,2011,807.75,67.31,"2311009"
Granjeiro,2011,1522.5,126.88,"2304806"
Senador Sá,2011,1310.27,109.19,"2312809"
Icó,2011,1123.33,93.61,"2305407"
Pedra Branca,2011,1197.75,99.81,"2310506"
Tarrafas,2011,741.3,61.77,"2313252"
Maranguape,2011,1104.63,92.05,"2307700"
Palhano,2011,1039.2,86.6,"2310001"
Campos Sales,2011,681.34,56.78,"2302701"
