Potiretama,2007,598.5,49.88,"2311231"
Itaitinga,2007,1053.0,87.75,"2306256"
Altaneira,2007,895.7,74.64,"2300606"
Farias Brito,2007,916.55,76.38,"2304301"
Jati,2007,730.0,60.83,"2307205"
Nova Olinda,2007,932.0,93.2,"2309201"
Quixadá,2007,600.49,50.04,"2311306"
Pereiro,2007,829.52,69.13,"2310803"
Groaíras,2007,649.4,54.12,"2304905"
Cariús,2007,816.58,68.05,"2303303"
Graça,2007,1065.0,88.75,"2304657"
Choró,2007,524.8,43.73,"2303931"
Jaguaruana,2007,542.22,45.19,"2307007"
Viçosa do Ceará,2007,907.84,75.65,"2314102"
São Luís do Curu,2007,659.5,54.96,"2312601"
Baixio,2007,530.6,44.22,"2301802"
Piquet Carneiro,2007,812.55,67.71,"2310902"
Tururu,2007,573.0,47.75,"2313559"
Morada Nova,2007,707.95,59.0,"2308708"
Quixelô,2007,885.4,73.78,"2311355"
Nova Russas,2007,691.38,57.61,"2309300"
Acarape,2007,920.0,76.67,"2300150"
Aracati,2007,775.62,64.64,"2301109"
Orós,2007,775.1,64.59,"2309508"
Monsenhor Tabosa,2007,448.22,37.35,"2308609"
Itapipoca,2007,1034.45,86.2,"2306405"
Mombaça,2007,930.65,77.55,"2308500"
Marco,2007,770.3,64.19,"2307809"
Pires Ferreira,2007,732.1,61.01,"2310951"
Catarina,2007,515.5,42.96,"2303600"
Ererê,2007,808.15,67.35,"2304277"
Guaraciaba do Norte,2007,1113.56,92.8,"2305001"
Iracema,2007,814.01,67.83,"2306009"
Croatá,2007,542.3,45.19,"2304236"
Paramoti,2007,300.65,25.05,"2310407"
Ubajara,2007,917.65,76.47,"2313609"
Ipaporanga,2007,645.0,58.64,"2305654"
Carnaubal,2007,493.3,41.11,"2303402"
Massapê,2007,777.65,64.8,"2308005"
Chaval,2007,892.1,74.34,"2303907"
São Benedito,2007,886.65,73.89,"2312304"
Aracoiaba,2007,785.15,65.43,"2301208"
Potengi,2007,620.95,51.75,"2311207"
Granja,2007,1192.52,99.38,"2304707"
Missão Velha,2007,856.12,71.34,"2308401"
Poranga,2007,636.5,53.04,"2311009"
Granjeiro,2007,843.5,84.35,"2304806"
Senador Sá,2007,859.1,71.59,"2312809"
Icó,2007,682.57,56.88,"2305407"
Pedra Branca,2007,704.95,58.75,"2310506"
Tarrafas,2007,616.85,77.11,"2313252"
Maranguape,2007,824.51,68.71,"2307700"
Palhano,2007,639.4,53.28,"2310001"
Campos Sales,2007,622.58,51.88,"2302701"
Caridade,2007,522.25,43.52,"2303006"
São Gonçalo do Amara,2007,966.9,80.58,"2312403"
Horizonte,2007,767.7,63.98,"2305233"
Paracuru,2007,1371.4,114.28,"2310209"
Santana do Cariri,2007,867.3,72.27,"2312106"
Amontada,2007,758.78,63.23,"2300754"
Quiterianópolis,2007,556.46,46.37,"2311264"
Tauá,2007,489.6,40.8,"2313302"
Brejo Santo,2007,616.55,51.38,"2302503"
Lavras da Mangabeira,2007,765.59,63.8,"2307502"
Ocara,2007,657.91,54.83,"2309458"
Caririaçu,2007,811.25,67.6,"2303204"
Aurora,2007,712.9,59.41,"2301703"
Barreira,2007,847.8,70.65,"2301950"
Maracanaú,2007,1084.0,90.33,"2307650"
Bela Cruz,2007,802.35,66.86,"2302305"
Meruoca,2007,1067.6,88.97,"2308203"
Pacatuba,2007,1079.1,98.1,"2309706"
Frecheirinha,2007,777.0,64.75,"2304509"
Pacujá,2007,851.6,77.42,"2309904"
Salitre,2007,518.9,43.24,"2311959"
General Sampaio,2007,345.5,28.79,"2304608"
Banabuiú,2007,747.4,62.28,"2301851"
São João do Jaguarib,2007,559.1,46.59,"2312502"
Abaiara,2007,668.6,55.72,"2300101"
Umirim,2007,596.9,49.74,"2313757"
Irauçuba,2007,381.2,31.77,"2306108"
Guaiúba,2007,785.8,65.48,"2304954"
Crateús,2007,495.92,41.33,"2304103"
Palmácia,2007,1248.65,104.05,"2310100"
Beberibe,2007,683.05,56.92,"2302206"
Mucambo,2007,931.1,77.59,"2309003"
Martinópole,2007,834.0,69.5,"2307908"
Jaguaribara,2007,565.9,47.16,"2306801"
Tabuleiro do Norte,2007,666.15,55.51,"2313104"
Acopiara,2007,676.42,56.37,"2300309"
Saboeiro,2007,749.2,62.43,"2311900"
Pacoti,2007,1213.6,101.13,"2309805"
Quixeramobim,2007,548.9,45.74,"2311405"
Cariré,2007,847.7,70.64,"2303105"
Alto Santo,2007,545.7,45.47,"2300705"
Barro,2007,525.15,43.76,"2302008"
Itaiçaba,2007,882.1,73.51,"2306207"
Barroquinha,2007,986.9,82.24,"2302057"
Crato,2007,1117.03,93.09,"2304202"
Moraújo,2007,922.0,76.83,"2308807"
Itapiúna,2007,743.18,61.93,"2306504"
Limoeiro do Norte,2007,655.82,54.65,"2307601"
Catunda,2007,443.0,36.92,"2303659"
Chorozinho,2007,687.6,57.3,"2303956"
Madalena,2007,436.14,36.35,"2307635"
Acaraú,2007,751.15,62.6,"2300200"
Várzea Alegre,2007,780.4,65.03,"2314003"
