Potiretama,2018,654.25,59.48,"2311231"
Itaitinga,2018,1155.78,105.07,"2306256"
Altaneira,2018,686.5,68.65,"2300606"
Farias Brito,2018,806.85,73.35,"2304301"
Jati,2018,624.95,56.81,"2307205"
Nova Olinda,2018,637.0,57.91,"2309201"
Quixadá,2018,661.24,60.11,"2311306"
Pereiro,2018,879.4,79.95,"2310803"
Groaíras,2018,571.8,57.18,"2304905"
Cariús,2018,665.25,60.48,"2303303"
Graça,2018,1024.5,93.14,"2304657"
Choró,2018,581.8,52.89,"2303931"
Jaguaruana,2018,607.67,55.24,"2307007"
Viçosa do Ceará,2018,935.64,85.06,"2314102"
São Luís do Curu,2018,878.0,97.56,"2312601"
Baixio,2018,770.0,77.0,"2301802"
Piquet Carneiro,2018,670.55,60.96,"2310902"
Tururu,2018,601.5,60.15,"2313559"
Morada Nova,2018,732.33,66.58,"2308708"
Quixelô,2018,604.55,54.96,"2311355"
Nova Russas,2018,649.17,59.02,"2309300"
Acarape,2018,1050.0,95.45,"2300150"
Aracati,2018,862.8,78.44,"2301109"
Orós,2018,562.95,51.18,"2309508"
Monsenhor Tabosa,2018,366.05,33.28,"2308609"
Itapipoca,2018,1064.32,96.76,"2306405"
Mombaça,2018,470.4,42.76,"2308500"
Marco,2018,1085.2,108.52,"2307809"
Pires Ferreira,2018,939.2,85.38,"2310951"
Catarina,2018,543.8,49.44,"2303600"
Ererê,2018,894.25,81.3,"2304277"
Guaraciaba do Norte,2018,852.0,77.45,"2305001"
Iracema,2018,837.57,76.14,"2306009"
Croatá,2018,389.3,38.93,"2304236"
Paramoti,2018,465.02,42.27,"2310407"
Ubajara,2018,979.25,89.02,"2313609"
Ipaporanga,2018,788.1,71.65,"2305654"
Carnaubal,2018,455.3,41.39,"2303402"
Massapê,2018,923.1,83.92,"2308005"
Chaval,2018,1233.0,123.3,"2303907"
São Benedito,2018,718.9,65.35,"2312304"
Aracoiaba,2018,869.35,79.03,"2301208"
Potengi,2018,582.31,52.94,"2311207"
Granja,2018,1198.34,108.94,"2304707"
Missão Velha,2018,818.2,74.38,"2308401"
Poranga,2018,550.5,50.05,"2311009"
Granjeiro,2018,905.95,82.36,"2304806"
Senador Sá,2018,1003.55,100.35,"2312809"
Icó,2018,609.61,55.42,"2305407"
Pedra Branca,2018,546.82,49.71,"2310506"
Tarrafas,2018,592.9,59.29,"2313252"
Maranguape,2018,1025.17,93.2,"2307700"
Palhano,2018,586.05,53.28,"2310001"
Campos Sales,2018,614.03,55.82,"2302701"
Caridade,2018,672.3,61.12,"2303006"
São Gonçalo do Amara,2018,1046.73,95.16,"2312403"
Horizonte,2018,832.3,75.66,"2305233"
Paracuru,2018,1029.8,93.62,"2310209"
Santana do Cariri,2018,731.2,66.47,"2312106"
Amontada,2018,819.11,74.46,"2300754"
Quiterianópolis,2018,572.62,52.06,"2311264"
Tauá,2018,485.47,44.13,"2313302"
Brejo Santo,2018,842.4,76.58,"2302503"
Lavras da Mangabeira,2018,962.97,87.54,"2307502"
Ocara,2018,792.34,72.03,"2309458"
Caririaçu,2018,906.35,82.4,"2303204"
Aurora,2018,864.24,78.57,"2301703"
Barreira,2018,774.8,70.44,"2301950"
Maracanaú,2018,1158.55,105.32,"2307650"
Bela Cruz,2018,866.45,78.77,"2302305"
Meruoca,2018,1114.2,101.29,"2308203"
Pacatuba,2018,1037.6,94.33,"2309706"
Frecheirinha,2018,907.0,90.7,"2304509"
Pacujá,2018,791.3,87.92,"2309904"
Salitre,2018,450.42,40.95,"2311959"
General Sampaio,2018,639.35,58.12,"2304608"
Banabuiú,2018,716.75,71.67,"2301851"
São João do Jaguarib,2018,624.5,62.45,"2312502"
Abaiara,2018,889.0,88.9,"2300101"
Umirim,2018,817.6,81.76,"2313757"
Irauçuba,2018,528.21,48.02,"2306108"
Guaiúba,2018,933.0,84.82,"2304954"
Crateús,2018,685.92,62.36,"2304103"
Palmácia,2018,1301.4,118.31,"2310100"
Beberibe,2018,1027.37,93.4,"2302206"
Mucambo,2018,840.0,84.0,"2309003"
Martinópole,2018,1220.4,122.04,"2307908"
Jaguaribara,2018,485.1,48.51,"2306801"
Tabuleiro do Norte,2018,591.4,59.14,"2313104"
Acopiara,2018,506.29,46.03,"2300309"
Saboeiro,2018,432.35,39.3,"2311900"
Pacoti,2018,1081.0,98.27,"2309805"
Quixeramobim,2018,643.9,58.54,"2311405"
Cariré,2018,589.88,53.62,"2303105"
Alto Santo,2018,607.12,60.71,"2300705"
Barro,2018,827.77,75.25,"2302008"
Itaiçaba,2018,710.15,64.56,"2306207"
Barroquinha,2018,1603.5,160.35,"2302057"
Crato,2018,821.55,74.69,"2304202"
Moraújo,2018,1468.0,133.45,"2308807"
Itapiúna,2018,650.1,59.1,"2306504"
Limoeiro do Norte,2018,683.95,68.4,"2307601"
Catunda,2018,585.6,53.24,"2303659"
Chorozinho,2018,785.0,71.36,"2303956"
Madalena,2018,437.45,39.77,"2307635"
Acaraú,2018,963.55,96.35,"2300200"
Várzea Alegre,2018,1056.2,96.02,"2314003"
Jardim,2018,632.67,57.52,"2307106"
Alcântaras,2018,864.0,86.4,"2300507"
Pacajus,2018,664.55,60.41,"2309607"
Ararendá,2018,928.25,84.39,"2301257"
Paraipaba,2018,1147.6,104.33,"2310258"
Itapajé,2018,934.6,84.96,"2306306"
Mulungu,2018,708.0,64.36,"2309102"
Varjota,2018,492.35,49.23,"2313955"
Porteiras,2018,695.65,63.24,"2311108"
Jaguaribe,2018,630.59,57.33,"2306900"
Cruz,2018,853.5,85.35,"2304251"
Quixeré,2018,837.6,83.76,"2311504"
Fortim,2018,1070.0,97.27,"2304459"
Ibicuitinga,2018,688.0,62.55,"2305332"
Reriutaba,2018,862.2,78.38,"2311702"
Aratuba,2018,806.95,73.36,"2301406"
Capistrano,2018,810.0,73.64,"2302909"
Penaforte,2018,520.2,47.29,"2310605"
Boa Viagem,2018,597.96,54.36,"2302404"
Antonina do Norte,2018,499.9,49.99,"2300804"
Tejuçuoca,2018,482.5,43.86,"2313351"
Jucás,2018,585.0,53.18,"2307403"
Arneiroz,2018,496.6,45.15,"2301505"
Cedro,2018,816.69,74.24,"2303808"
Barbalha,2018,948.5,86.23,"2301901"
Ipu,2018,863.81,78.53,"2305803"
Cascavel,2018,846.52,76.96,"2303501"
Assaré,2018,559.07,50.82,"2301604"
Guaramiranga,2018,1274.5,115.86,"2305100"
Tianguá,2018,1008.3,91.66,"2313401"
Parambu,2018,490.6,44.6,"2310308"
Baturité,2018,874.1,87.41,"2302107"
Icapuí,2018,940.58,85.51,"2305357"
Ipaumirim,2018,792.22,72.02,"2305704"
Aquiraz,2018,1193.65,108.51,"2301000"
Hidrolândia,2018,877.35,87.73,"2305209"
Camocim,2018,1168.1,106.19,"2302602"
Pentecoste,2018,763.27,69.39,"2310704"
Miraíma,2018,847.9,84.79,"2308377"
Tamboril,2018,452.46,41.13,"2313203"
Deputado Irapuan Pin,2018,439.5,43.95,"2304269"
Morrinhos,2018,909.0,90.9,"2308906"
Itarema,2018,950.82,86.44,"2306553"
Jijoca de Jericoacoa,2018,785.4,78.54,"2307254"
Senador Pompeu,2018,587.0,53.36,"2312700"
Novo Oriente,2018,830.5,83.05,"2309409"
Forquilha,2018,764.05,76.41,"2304350"
Uruburetama,2018,981.35,89.21,"2313807"
Ipueiras,2018,754.9,68.63,"2305902"
Milagres,2018,772.38,70.22,"2308302"
Ibiapina,2018,1320.75,120.07,"2305308"
Araripe,2018,495.15,45.01,"2301307"
Solonópole,2018,483.8,43.98,"2313005"
Trairi,2018,962.8,87.53,"2313500"
Eusébio,2018,1317.0,119.73,"2304285"
Santana do Acaraú,2018,892.8,99.2,"2312007"
Milhã,2018,495.2,45.02,"2308351"
Itatira,2018,516.52,46.96,"2306603"
Mauriti,2018,1031.04,93.73,"2308104"
Jaguaretama,2018,597.42,59.74,"2306702"
Fortaleza,2018,1312.76,119.34,"2304400"
Russas,2018,644.17,58.56,"2311801"
Sobral,2018,633.49,57.59,"2312908"
Aiuaba,2018,487.08,44.28,"2300408"
Independência,2018,549.06,49.91,"2305605"
Ibaretama,2018,733.5,66.68,"2305266"
Apuiarés,2018,556.7,55.67,"2300903"
Juazeiro do Norte,2018,818.5,74.41,"2307304"
Coreaú,2018,914.61,91.46,"2304004"
Uruoca,2018,1119.18,101.74,"2313906"
Santa Quitéria,2018,587.0,53.36,"2312205"
Iguatu,2018,584.88,58.49,"2305506"
Canindé,2018,621.83,56.53,"2302800"
Pindoretama,2018,1230.0,136.67,"2310852"
Caucaia,2018,941.8,85.62,"2303709"
Redenção,2018,1109.45,100.86,"2311603"
Umari,2018,803.88,80.39,"2313708"
