Código,Espacialidades,% dos ocupados com fundamental completo - 18 anos ou mais 1991,% dos ocupados com fundamental completo - 18 anos ou mais 2000,% dos ocupados com fundamental completo - 18 anos ou mais 2010,% dos ocupados com médio completo - 18 anos ou mais 1991,% dos ocupados com médio completo - 18 anos ou mais 2000,% dos ocupados com médio completo - 18 anos ou mais 2010,% dos ocupados com superior completo - 18 anos ou mais 1991,% dos ocupados com superior completo - 18 anos ou mais 2000,% dos ocupados com superior completo - 18 anos ou mais 2010,Taxa de analfabetismo - 11 a 14 anos 1991,Taxa de analfabetismo - 11 a 14 anos 2000,Taxa de analfabetismo - 11 a 14 anos 2010,% de 5 a 6 anos na escola 1991,% de 5 a 6 anos na escola 2000,% de 5 a 6 anos na escola 2010,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 1991,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2000,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2010,% de 18 a 20 anos com médio completo 1991,% de 18 a 20 anos com médio completo 2000,% de 18 a 20 anos com médio completo 2010,Taxa de analfabetismo - 15 a 17 anos 1991,Taxa de analfabetismo - 15 a 17 anos 2000,Taxa de analfabetismo - 15 a 17 anos 2010,Taxa de analfabetismo - 18 a 24 anos 1991,Taxa de analfabetismo - 18 a 24 anos 2000,Taxa de analfabetismo - 18 a 24 anos 2010,Taxa de analfabetismo - 25 a 29 anos 1991,Taxa de analfabetismo - 25 a 29 anos 2000,Taxa de analfabetismo - 25 a 29 anos 2010,% de 0 a 5 anos na escola 1991,% de 0 a 5 anos na escola 2000,% de 0 a 5 anos na escola 2010,Taxa de analfabetismo - 25 anos ou mais 1991,Taxa de analfabetismo - 25 anos ou mais 2000,Taxa de analfabetismo - 25 anos ou mais 2010,Taxa de frequência bruta ao básico 1991,Taxa de frequência bruta ao básico 2000,Taxa de frequência bruta ao básico 2010,Taxa de frequência bruta ao fundamental 1991,Taxa de frequência bruta ao fundamental 2000,Taxa de frequência bruta ao fundamental 2010,Taxa de frequência bruta ao médio 1991,Taxa de frequência bruta ao médio 2000,Taxa de frequência bruta ao médio 2010,Taxa de frequência líquida ao básico 1991,Taxa de frequência líquida ao básico 2000,Taxa de frequência líquida ao básico 2010,Taxa de frequência líquida ao fundamental 1991,Taxa de frequência líquida ao fundamental 2000,Taxa de frequência líquida ao fundamental 2010,Taxa de frequência líquida ao médio 1991,Taxa de frequência líquida ao médio 2000,Taxa de frequência líquida ao médio 2010,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 1991,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2000,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2010,Taxa de analfabetismo - 15 anos ou mais 1991,Taxa de analfabetismo - 15 anos ou mais 2000,Taxa de analfabetismo - 15 anos ou mais 2010,Taxa de analfabetismo - 18 anos ou mais 1991,Taxa de analfabetismo - 18 anos ou mais 2000,Taxa de analfabetismo - 18 anos ou mais 2010,% de 15 a 17 anos com fundamental completo 1991,% de 15 a 17 anos com fundamental completo 2000,% de 15 a 17 anos com fundamental completo 2010,% de 18 a 24 anos com fundamental completo 1991,% de 18 a 24 anos com fundamental completo 2000,% de 18 a 24 anos com fundamental completo 2010,% de 18 anos ou mais com fundamental completo 1991,% de 18 anos ou mais com fundamental completo 2000,% de 18 anos ou mais com fundamental completo 2010,% de 25 anos ou mais com fundamental completo 1991,% de 25 anos ou mais com fundamental completo 2000,% de 25 anos ou mais com fundamental completo 2010,% de 18 a 24 anos com médio completo 1991,% de 18 a 24 anos com médio completo 2000,% de 18 a 24 anos com médio completo 2010,% de 18 anos ou mais com médio completo 1991,% de 18 anos ou mais com médio completo 2000,% de 18 anos ou mais com médio completo 2010,% de 25 anos ou mais com médio completo 1991,% de 25 anos ou mais com médio completo 2000,% de 25 anos ou mais com médio completo 2010,% de 25 anos ou mais com superior completo 1991,% de 25 anos ou mais com superior completo 2000,% de 25 anos ou mais com superior completo 2010,Expectativa de anos de estudo 1991,Expectativa de anos de estudo 2000,Expectativa de anos de estudo 2010,% de 6 a 14 anos na escola 1991,% de 6 a 14 anos na escola 2000,% de 6 a 14 anos na escola 2010,% de 15 a 17 anos na escola 1991,% de 15 a 17 anos na escola 2000,% de 15 a 17 anos na escola 2010,% de 6 a 17 anos na escola 1991,% de 6 a 17 anos na escola 2000,% de 6 a 17 anos na escola 2010,% de 18 a 24 anos na escola 1991,% de 18 a 24 anos na escola 2000,% de 18 a 24 anos na escola 2010,% de 25 a 29 anos na escola 1991,% de 25 a 29 anos na escola 2000,% de 25 a 29 anos na escola 2010,Taxa de frequência bruta ao fundamental REGULAR SERIADO 1991,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2000,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2010,Taxa de frequência bruta ao médio REGULAR SERIADO 1991,Taxa de frequência bruta ao médio REGULAR SERIADO 2000,Taxa de frequência bruta ao médio REGULAR SERIADO 2010,Taxa de frequência bruta ao básico REGULAR SERIADO 1991,Taxa de frequência bruta ao básico REGULAR SERIADO 2000,Taxa de frequência bruta ao básico REGULAR SERIADO 2010,Taxa de frequência bruta ao superior 1991,Taxa de frequência bruta ao superior 2000,Taxa de frequência bruta ao superior 2010,Taxa de frequência líquida ao fundamental REGULAR SERIADO 1991,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2000,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2010,Taxa de frequência líquida ao médio REGULAR SERIADO 1991,Taxa de frequência líquida ao médio REGULAR SERIADO 2000,Taxa de frequência líquida ao médio REGULAR SERIADO 2010,Taxa de frequência líquida ao básico REGULAR SERIADO 1991,Taxa de frequência líquida ao básico REGULAR SERIADO 2000,Taxa de frequência líquida ao básico REGULAR SERIADO 2010,Taxa de frequência líquida ao superior 1991,Taxa de frequência líquida ao superior 2000,Taxa de frequência líquida ao superior 2010,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 1991,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2000,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2010,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 1991,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2000,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2010,% de 15 a 17 anos no fundamental REGULAR SERIADO 1991,% de 15 a 17 anos no fundamental REGULAR SERIADO 2000,% de 15 a 17 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no fundamental REGULAR SERIADO 1991,% de 18 a 24 anos no fundamental REGULAR SERIADO 2000,% de 18 a 24 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no médio REGULAR SERIADO 1991,% de 18 a 24 anos no médio REGULAR SERIADO 2000,% de 18 a 24 anos no médio REGULAR SERIADO 2010
2304251,Cruz,,13,39.44,,6.19,22.52,,1.25,4.16,39.16,9.66,1.98,15.67,79.93,98.87,11.57,37.91,88.28,3.55,5.03,38.57,31.28,8.72,2.12,36.89,16.76,5.77,44.7,28.19,10.5,,33.35,58,58.26,46.25,32.26,44.73,118.56,99.45,56.49,136.7,102.87,2.97,61.72,90.58,44.2,90.8,92.64,49.21,94.76,98.51,3.6,15.07,59.75,22.69,67.97,89.12,50.66,35.53,24.64,53.5,39.39,27.07,4.92,16.42,70.8,10.3,29.63,72.48,5.46,13.03,36.6,4.18,7.79,28.16,4.89,7.45,38.13,2.19,3.85,19.94,1.48,2.71,15.66,0.09,0.67,3.38,6.52,8.14,10.04,48.71,94.76,98.46,26.69,78.87,75.52,43.87,90.92,92.08,0.99,41.5,20.92,,16.38,7.94,56.49,121.82,100.79,2.97,41.6,85.08,44.73,102.42,96.42,,3.27,16.92,48.71,93.01,91.91,2.97,14.51,54.25,43.67,85.63,90.14,,2.26,8.71,60.26,35.12,8.33,62.91,42.76,11.41,22.79,47.09,17.14,0.99,11.36,1.06,,13.23,9.93
2304269,Deputado Irapuan Pinheiro,,15.29,41.73,,5.96,23.92,,0.15,2.19,39.34,11.02,5.41,45.93,97.68,98.15,1.85,50.09,97.76,,2.2,32.88,35.52,7.46,3.56,41.93,15.98,7.64,42.82,32.99,11.67,,34.29,38,61.53,51.68,40.2,63.3,113.4,108.9,80.99,131.56,117.28,5.26,60.53,88.27,57.82,92.4,95.35,61.69,96.61,99.38,2.09,20.99,63.14,9.6,76.05,99.04,55.17,41.51,32.28,57.61,44.92,35.13,2.09,20.99,66.15,7.31,35.34,76.29,3.78,14.6,32.61,2.91,9.97,24.55,0.63,8.44,41.58,0.7,5.08,18.28,0.71,4.33,13.98,,0.36,1.24,3.51,8.44,10.17,61.78,96.61,99.31,46.44,79.84,85.66,58.19,92.32,95.37,12.49,30.23,25.53,3.52,14.72,7.15,80.74,124.62,112.14,4.73,49.98,84.02,62.99,105.54,104.01,,2.16,15.95,61.53,96.35,98.12,2.09,20.7,60.4,57.63,91.3,93.5,,,6.78,65.24,23.64,12.48,70.71,33.86,14.65,42.24,55.92,20.72,10.48,7.41,3.1,1.38,15.04,14.15
2304277,Ererê,,17.57,45.86,,8.72,29.92,,2.02,6.04,45.8,21.47,7,36.09,80.11,100,6.19,31.58,83.89,2.24,3.16,32.59,39.37,13.63,7.86,40.23,22.06,8.42,51.43,37.47,13.91,,26.49,57,62.27,52.31,38.51,72,112.24,99.07,89.38,137.41,114.27,11.67,44.56,56.48,63.62,87.3,91.62,66.73,94.42,98.2,3.67,8.48,42.13,17.26,51.18,85.31,55.46,41.78,30.73,57.67,45.57,32.69,4.96,12.09,50.25,10.77,30.95,66.22,6.43,14.65,36.65,5.33,10.03,29.48,2.94,6.57,39.17,2.55,6.65,22.22,2.45,6.67,18.1,,1.14,3.79,5.06,7.37,9.14,66.73,94.18,97.97,52.84,69.33,67.17,63.62,87.44,89.86,19.46,37.23,11.04,2.89,15.76,6.52,89.38,119.95,108.73,11.67,29.82,50.95,72,95.52,93.53,,4.16,10.61,66.73,90.56,93.98,3.67,8.48,31.99,63.62,80.07,87.03,,0.98,3.28,65.62,40.99,18.03,69.98,47.28,23.43,49.17,43.39,29.5,15.24,9.54,1.59,4.23,12.83,4.68
2304285,Eusébio,,29.3,59.2,,14.93,40.53,,2.48,7.06,27.14,6.51,2.32,57.77,88.68,96.65,14.9,46.68,83.55,2.37,7.74,31.24,18.83,5.52,2.48,24.18,10.44,2.88,28.3,17.16,5.29,,38.01,49,45.24,31.33,17.75,83.15,117.17,114.43,98.76,135.66,121.37,20.07,60.64,94.51,75.01,90.64,94.49,79.67,94.97,97.66,3.91,20.8,52.66,27.95,72.78,85.51,37.55,23.81,13.49,39.82,26.03,14.53,6.04,22.97,58.72,18.05,36.79,73.83,14.21,23.63,52.45,12.83,19.22,46.54,4.7,8.94,42.6,6.93,10.06,34.18,7.73,10.44,31.85,1.36,1.67,6.25,5.73,8.67,10.13,79.67,94.89,98.3,56.15,77.23,81.13,75.01,90.54,93.86,17.02,32.07,22.11,2.03,10.29,11.28,98.24,122.82,113.89,18.63,43.01,61.91,82.45,103.15,100.47,1.72,1.77,12.24,79.55,91.2,93.29,3.91,18.32,39.05,74.59,85.67,87.51,0.98,,5.09,56.19,23.11,12.67,61.41,32.56,17.35,50.28,49.61,27.11,9.63,11.28,3.08,5.78,10.04,7.05
2304301,Farias Brito,,17.47,47.53,,11.35,31.08,,1.6,6.87,42.61,9.03,3.99,38.28,81.63,98.09,23.52,48.5,89.11,2.31,7.98,43.7,31.96,8.4,3.34,34.63,14.63,4.99,40.94,23.37,10.62,,37.63,59,63.37,46.41,36.04,73.19,116.61,109.65,86.76,134.22,112.94,22.16,61.57,101.44,64.88,92.91,96.39,68.75,97.4,99.13,7.65,23.26,65.7,30.27,69.03,92.13,54.53,36.14,27.62,57.37,39.5,30.03,7.65,24.6,70.23,18.39,35.41,75.04,8.93,16.69,38.97,6.41,11.44,30.46,6.59,13.79,43.55,4.59,9.25,23.96,4.05,7.98,19.34,1.02,1.67,3.94,6.52,8.72,10.73,68.75,97.4,99.26,50.33,78.89,84.26,64.88,92.91,94.98,19.62,35.82,23.59,3.66,12.68,10.4,86.76,127.88,106.65,21.36,51.21,91.03,73.02,109.29,102.19,2.5,3.18,17.79,68.75,95.37,90.6,7.65,23.26,54.91,64.88,91.51,91.16,1.03,1.1,9.18,52.03,27.67,12.07,56.65,35.52,14.28,42.69,51.24,21.19,11.28,15.62,1.28,6.84,12.28,9.06
2304350,Forquilha,,21.01,51.64,,12,32.01,,2.59,4.94,44.07,12.95,3.89,38.47,83.96,98.97,8.33,39.9,84.64,4.2,7.74,36.14,31.55,9.9,4.08,35.85,16.74,5.03,42.19,25.98,10.69,,30.7,52,59.34,47.07,34.52,67.06,114.51,118.94,84.85,140.76,117.58,10.16,34.08,122.91,61.16,91.66,93.07,63.54,94.13,96.31,5.05,12.9,61.14,19.25,69.15,86.85,51.41,37.44,26.18,53.96,40.59,28.19,5.44,13.82,65.82,12.36,29.93,73.42,8.54,16.9,42.9,7.42,13.4,34.52,7.46,12.49,38.92,4.29,8.17,23.24,3.36,7.01,18.93,1.17,1.59,3.53,4.91,7.89,10.3,63.2,93.74,96.44,54.62,85.28,81.87,61.16,91.66,92.73,19.07,27.37,27.41,3.86,12.35,17.19,84.85,136.73,107.21,9,25.26,94.94,66.79,109.3,104.08,5.84,4.63,12.77,63.2,92.74,89.25,5.05,11.69,43.75,61.16,90.43,86.09,4.5,1.38,4.45,58.76,32.22,11.09,66.27,43.6,12.21,49.57,71.66,19.03,11.53,17.32,3.55,2.31,6.62,10.96
2304400,Fortaleza,,57.17,72.03,,39.76,53.78,,9.82,14.79,12.95,5.41,3.21,63.65,85.66,95.86,37.51,65.82,84.8,14.95,28.56,45.42,10.35,3.89,2.19,10.66,5.01,2.01,11.58,7.35,2.63,,37.08,49,19.65,13.97,8.57,93.64,116.72,116.89,108.26,127.44,120.46,46.77,87.26,107.63,80.41,92.01,93.37,84.12,94.72,96.5,20.37,39.53,55.95,55.5,81.61,87.82,16.73,11.19,6.94,17.4,11.93,7.3,22.43,41.58,59.54,44.04,59.72,79.97,41.44,49.67,65.83,40.57,46.71,62.43,21.23,32.84,53.51,26.23,32.21,47.4,27.9,32.03,45.93,7.82,8.31,13.73,7.8,9.28,10.04,83.82,94.64,96.11,67.63,83.53,84.35,79.97,91.67,92.84,26.72,37.6,33.49,6.82,13.78,16.14,106.96,120.58,113.49,45.4,74.34,77.44,92.32,108.24,103.47,9.77,20.1,34.4,83.24,92,91.74,18.63,36,45.84,79.27,88.6,87.71,5.99,10.2,16.28,36.06,18.25,13.22,42.76,25.68,17.18,46.91,41.41,26.34,9.94,8.9,2.81,9.56,13.74,7.37
2304459,Fortim,,21.36,45.74,,12.52,27.85,,2.16,5.01,44.74,10.9,3.97,42.05,95.99,100,9.81,56.86,87.13,2.12,10.47,41.89,38.33,8.24,2.48,42.45,15.75,4.6,46.57,28.21,9.31,,46.4,53,66.17,48.16,35.03,64.75,115.83,104.65,87.37,138.86,119.34,2.19,45.19,68.18,60.29,90.32,94.71,67.16,95.36,97.87,1.23,11.27,50.83,23.41,74.51,88.31,57.74,37.2,26.79,60.71,40.8,29.25,2.31,13.06,53.5,3.98,38.93,72.33,4.12,17.8,40.76,4.16,11.51,33.36,2.66,15.03,43.81,2.06,8.77,23.83,1.87,6.91,19.15,,1.1,3.51,5.85,9.06,9.44,67.16,95.19,97.5,41.3,74.8,83.15,60.29,90.18,93.38,10.04,37.26,15,1.04,10.49,4.92,87.37,133.75,113.37,2.19,43.73,61.61,64.75,111.61,98.5,,5.21,9.83,67.16,95.01,95.87,1.23,10.02,43.38,60.29,88.75,90.22,,1.71,3.54,64.41,22.57,14.91,70.34,33.13,20.69,40.07,59.55,32.3,10.04,15.78,1.4,,16.68,7.94
2304509,Frecheirinha,,25.53,43.79,,14.81,29.14,,3.97,7.7,40.41,24.06,4.99,52.83,74.79,96.82,10.66,39.01,86.82,4.95,14.21,31.6,34.98,15.27,4.74,42.24,25.21,8.28,48.47,35.78,19.56,,30.29,51,62.88,56.02,43.52,71.52,111.16,102.08,89.69,129.5,115.87,6.18,51.48,63.44,67.88,88.73,90.92,73.72,92.02,98.06,0,22.69,38.22,24.97,61.55,89.14,56,45.43,33.33,58.73,49.24,36.5,0.8,27.49,48.12,16.21,32.68,65.07,8.93,16.52,35.52,7.15,11.91,28.2,7.74,15.05,37.59,4.15,8.41,21.4,3.27,6.52,17.38,0.71,2.38,5.68,5.57,8,9.36,73.72,92.02,97.81,47.82,77.75,67.48,68.08,88.66,89.84,11.3,33.82,23.73,2.86,16.9,14.01,89.69,119.89,109.32,6.18,41.75,45.22,71.52,101.52,92.46,4.63,7.26,13.42,73.72,91.58,93.29,,21.34,28.19,67.88,86.88,85.9,1.37,3.85,8.07,53.91,28.5,14.93,60.12,36.27,20.54,46.89,49.73,30.59,6.19,11.88,2.03,3.74,9.12,5.34
2304608,General Sampaio,,20.64,30.58,,10.43,17.48,,2.96,4.83,56.66,18.89,7.97,30.5,81.47,97.43,5.65,17.9,78.28,1.31,4.27,16.24,45.79,10.8,6.12,52.1,23.08,11.17,55.08,30.38,16.09,,39.85,52,69.17,47.98,42.25,51.78,111.88,104.73,67.31,134.06,118.3,3.6,31.35,63.44,47.44,85.27,92.78,51.18,87.99,96.38,2.65,10.5,37.92,14.24,49.05,80.52,62.83,38.92,32.58,65.48,42.41,35.49,3.55,12.52,41.04,9.28,19.91,50.04,4.46,11.96,26.66,3.14,9.62,20.26,4.33,6.08,23.47,2.21,5.27,14.07,1.63,5.03,11.5,0.32,1.28,3.54,5.07,6.37,9.61,51.69,87.99,96.16,36.68,75.42,79.93,48.03,85.27,92.15,15.33,46.34,23.98,1.84,24.46,5.48,67.02,125.56,115.07,3.6,16.79,57.41,51.56,102.07,100.81,1.16,2.84,4.58,51.18,86.64,92.47,2.65,9.05,34.17,47.44,81.33,89.46,,1.42,2.81,67.08,51.05,21.97,71.75,56.47,27.49,33.2,53,42.95,11.64,28.72,9.95,0.69,4.03,8.89
2304657,Graça,,11.2,38.08,,3.68,27.4,,0.52,8.08,57.36,17.44,3.52,10.72,89.64,97.11,1.69,27.15,90.42,,2.32,27.26,45.61,12.54,2.63,50.63,23.46,6.48,52.44,40.4,16.67,,44.84,50,69.54,60.21,46.32,36.16,115.58,105.32,45.15,142.71,119.52,0.96,32.97,67.99,34.94,93.17,96.26,34.69,97.18,99.11,1.78,6.89,48.52,3.27,58.16,90.42,63.26,47.49,35.69,65.82,52.8,39.57,1.78,6.89,52.82,0.53,20.25,55.49,0.45,7.1,24.19,0.43,3.77,18.13,,3.19,31.72,,1.98,14.96,,1.67,11.71,,0.32,3.73,4.13,7.32,9.74,34.33,97.04,99.11,35.07,81.04,86.36,34.48,93.08,95.6,5.33,44.55,21.2,,14.38,8.3,44.47,140.25,115.94,0.96,22.54,59.32,35.62,111.15,100.34,,3.43,16.81,34.1,96.4,94.86,0.96,5.76,40.55,33.94,92.37,93.63,,0.85,7.04,68.86,41.46,17.26,74.75,52.73,23.36,32.35,74.02,39.07,5.33,25.27,6.03,,9.97,5.48
2304707,Granja,,11.12,31.28,,6.31,19.91,,1.72,6.5,61.01,36.62,9.05,18.24,70.27,88.73,8.41,19.15,83.57,2.11,4.43,18.77,50.85,29.95,7.19,51.9,36.21,16.12,54.83,46.19,28.27,,24.02,44,67.37,59.89,49.45,42.52,102.51,106.98,51.92,125.17,118.42,10.52,26.29,73.71,38.23,80.59,90.8,40.89,86.46,94.67,3.16,6.27,43.24,15.64,34.72,85.38,62.15,51.43,38.57,63.79,54.19,42.37,3.66,6.69,47.19,9.41,17.04,50.45,5.86,10.1,26.11,4.8,7.87,19.55,2.48,6.9,23.59,2.89,4.96,14.73,3.01,4.33,12.34,0.9,1.34,3.99,5.53,4.95,9.46,40.89,86.53,94.71,29.17,61.29,79.25,38.23,80.74,90.76,9.48,29.39,25.67,3.01,10.98,11.02,51.52,116.18,112.41,10.52,17.31,60.61,42.21,93.52,99.15,0.21,1.61,9.93,40.82,85.16,92.36,3.16,5.56,39.61,38.1,77.61,88.09,0.13,0.92,5.57,57.82,51.3,16.56,62.67,56.62,21.7,25.43,46.19,33.81,5.03,13.41,3.78,4.03,3.89,10.07
2304806,Granjeiro,,24.53,40.39,,11.05,24.41,,4.39,2.52,67.95,18.5,4.25,52.76,88.81,97.46,6.16,10.21,83.93,2.4,,31.37,53.16,14.12,2.79,45.2,25.21,5.94,42.41,36.08,13.7,,31.81,53,62.94,49.54,40.31,67.83,110.4,109.88,83.62,143.33,125.1,4.24,28.91,64.72,64.64,86.11,95.79,70.44,92.42,99.12,1.39,9.49,36.18,9.37,22,83.93,58.17,39.68,30.62,58.86,43.58,33.66,1.39,9.49,41.82,11.67,17.44,65.72,5.34,12.41,35.93,3.44,10.86,28.5,5.3,5.11,34.38,2.96,4.98,20.56,2.26,4.94,17.11,0.35,1.95,1.99,4.71,5.95,9.31,70.44,92.78,98.74,41.32,70.49,86.85,64.64,86.37,95.75,4.25,30.04,23.98,,6.4,4.32,83.62,133.53,119.29,4.24,22.76,60.04,67.83,101.66,104.35,,0.62,10.36,70.44,88.91,97.42,1.39,9.49,32.25,64.64,81.32,94.23,,,5.68,54.43,51.36,18.36,59.78,59.35,26.32,39.93,53.04,49.47,2.6,13.25,3.06,1.65,7.94,11.23
2304905,Groaíras,,17.19,49.1,,10.89,30.09,,2.33,5.14,31.67,9.77,3.52,56.66,83.36,100,18.21,27.99,91.3,7.78,19.43,36.11,28.86,6.79,1.87,31.83,16.47,4.05,38.49,29.26,8.59,,34.74,48,54.17,45.42,33.18,71.2,117.88,114.07,87.11,143.32,119.15,10.55,38.62,101.26,65.64,91.75,96.4,73.06,94.67,98.62,5.35,17.29,56.96,32.66,61.57,91.3,47.1,36.65,25.24,49.49,39.77,27.56,10.62,18.1,60.43,16.49,32.16,76.75,10.15,14.98,41.25,8.44,10.98,32.61,8.33,19.55,38.2,5.85,9.07,23.37,5.18,6.63,19.76,1.23,1.94,4,6.21,8.21,10.37,73.06,94.67,97.93,37.35,79.31,91.83,65.64,90.93,96.2,11.67,33.88,30.43,1.58,10.95,8.77,86.01,126.32,116.02,10.55,27,82.52,70.34,102.19,106.51,1.63,6.98,16.18,72.78,87.1,96.1,5.35,12.08,51.26,65.42,83.44,93.6,1.23,4.73,10.02,49.51,36.92,17.3,54.14,46.06,21.52,31.99,59.95,33.44,6.79,15.61,2.51,2.26,6.36,12.44
2304954,Guaiúba,,19.94,45.02,,9.29,28.38,,0.33,4.28,33.96,17.36,5.04,58,78.39,99.28,3.11,35.78,85.31,1.17,6.5,31.99,25.85,10.9,4.13,31.37,16.53,5.99,39.05,22.59,9.31,,28.36,53,54.34,42.55,30.52,81.78,114.44,107.27,98.97,126.37,115.38,13.1,72.57,85.5,71.1,89.41,91.57,78.1,92.95,95.24,0.59,20.57,45.6,16.43,54.23,86.6,46.05,33.46,23.07,48.66,36.12,25.12,1.48,20.83,49.02,13.53,36.99,64.16,8.81,17.55,39.77,7.11,11.02,32.77,4.32,11.48,33.87,3.44,6.68,22.74,3.13,5.07,19.54,0.19,0.12,3.07,5.16,7.47,9.3,78.68,92.77,94.19,43.14,77,81.64,71.57,89.27,90.79,20.4,38.79,20.35,3.58,13.85,4.18,98.09,121.61,112.33,13.1,62.11,68.98,81.08,108.41,100.57,2.01,3.28,3.77,77.81,92.06,90.58,0.59,18.68,36.47,70.4,88.02,87.79,1.31,1.09,0.97,62.61,35.48,18.55,66.68,42.72,23.04,40.21,55.16,35.35,15.44,17.31,4.54,3.65,14.53,9.12
2305001,Guaraciaba do Norte,,14.81,37.53,,5.99,20.34,,1.71,3.9,50.25,15.42,4.11,53.13,91.34,99.57,5.39,33.87,88.37,1.13,4.63,27.78,41.16,11.05,3.42,39.79,21.11,6.71,43.53,32.99,14.63,,37.27,51,57.9,48.7,37.11,62.09,114.88,106.4,78.43,140.09,115.01,6.26,37.02,81.34,58.58,91.8,93.67,63.9,95.91,97.84,2.26,10.49,50.87,14.2,61.35,88.64,52.41,38.93,28.43,54.11,42.67,31.35,2.49,11.57,55.91,10.04,22.48,63.64,5.93,11.18,31.9,4.85,7.99,24.24,2.15,6.56,28.39,2.53,4.02,16.21,2.63,3.31,13.27,0.34,1.19,2.9,4.59,7.55,9.52,63.9,95.91,97.72,40.41,78.68,78.43,58.58,91.69,92.79,9.55,33.88,23.51,0.96,15.08,8.72,78.31,131.76,111.96,6.26,23.39,67.08,62,105.25,100.48,,2.4,13.63,63.9,94.2,95.49,2.26,8.7,44.08,58.48,89.02,91.32,,1.09,5.88,60.2,35.18,16.34,65.03,45.06,20.35,37.73,63.6,29.54,6.44,15.17,2.29,2.88,7.07,8.65
2305100,Guaramiranga,,26.71,52.04,,11.91,33.98,,0.63,5.18,28.69,10.39,1.58,32.22,86.67,98.44,12.25,59.33,95.57,2.03,9.42,36.37,27.15,7.46,2.81,29.84,11.36,3.85,38.26,22.84,6.48,,44.26,51,53.43,40.53,23.54,73.65,109.32,100.16,87.11,130.38,110.49,24.89,44.13,73.4,65.57,87.86,92.66,69.54,97.08,97.95,5.56,15.55,50.42,26.55,79.86,96.92,46.06,31.19,17.85,48.37,33.87,19.47,5.56,24.84,52.91,25.54,41.26,68.89,13.25,23.97,45.34,9.92,18.91,39.25,9.16,10.79,41.07,5.61,9.6,27.87,4.64,9.25,24.46,0.62,0.97,4.38,6.25,8.13,9.34,69.54,96.25,97.58,51.19,61.16,76.65,65.57,87.68,91.75,16.77,29.12,15.43,3,17.35,2.87,86.75,115.26,108.97,24.89,28.54,60.5,73.37,94.08,95.47,0.59,6.94,11.8,69.54,90.77,93.69,5.56,12.7,39.2,65.57,81.68,88.44,0.59,0.29,5.02,58.93,27.53,11.05,63.91,31.97,16.94,45.63,39.73,28.04,5.79,7.9,1.28,9.61,7.71,5.96
2305209,Hidrolândia,,17,37.79,,10.98,25.58,,1.95,5.6,40.55,13.24,4.43,13.68,85.76,95.9,13.27,29.95,82.8,1.43,3.75,31.52,31,9.3,3.58,32.45,17.11,8.02,35.89,24.26,14.33,,31.73,48,53.23,44.05,37.77,53.98,110.19,111.48,67.86,136.64,125.23,6.57,33.02,73.15,48.16,90.85,95.6,49.1,93.7,98.26,4.86,9.4,42.31,24.67,60.01,84.35,46.65,35.39,30.19,48.88,38.66,32.69,4.86,10.64,45.23,8.3,23.39,62.41,5.42,11.58,30.42,4.63,8.64,24,2.71,8.19,35.61,2.22,6.27,18.48,2.08,5.79,15.04,0.29,0.83,3.17,6.82,7.3,9.38,49.1,94.06,97.94,42.55,82.19,88.61,47.62,91.03,95.48,16.01,31.7,26.57,1.05,14.84,11.19,67.42,132.58,118.17,6.57,27.17,67.29,53.64,105.68,104.74,,9.49,17.09,49.1,93.01,94.1,2.49,8.46,39.99,47.28,89.28,93.44,,2.23,8.42,59.41,39.01,19.76,63.75,49.37,25.03,38.54,69.22,42.37,13.36,17.03,4.69,2.64,9.9,9.81
