--------------------
BDMEP - INMET
--------------------
Estação           : MORADA NOVA - CE (OMM: 82588)
Latitude  (graus) : -5.11
Longitude (graus) : -38.36
Altitude  (metros): 43.62
Estação Operante
Inicio de operação: 01/10/1962
Periodo solicitado dos dados: 01/01/1920 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
82588;30/04/2011;0000;5;1.63;4.6;164.6;130.305486;120.035847;200.7;7.65;15;108.6;;;32.206667;26.498;23.733333;90.6;;
82588;31/05/2011;0000;14;1.948387;6.3;141.6;127.42711;127.42711;210.4;7.903226;13;170.6;;;31.277419;26.227742;23.483871;90.451613;;
82588;30/06/2011;0000;14;2.408333;5.1;150.4;122.649294;71.272124;224.9;6.85;6;10.3;;1008.99;32.433333;26.245333;22.293333;82.5;;
82588;31/08/2011;0000;14;3.003633;6.8;214;128.081364;22.262931;299.5;5.043651;3;8.5;;;33.141935;26.313548;22.190323;77.064516;;
82588;30/09/2011;0000;5;3.418333;7;255.8;143.324618;8.144241;305.3;2.95;1;3.6;;;34.696667;27.188;22.44;73.133333;;
82588;31/10/2011;0000;5;2.96129;6.6;254.3;154.279233;43.902715;298.1;5.548387;4;42.9;;;34.854839;27.365161;23.180645;76.580645;;
82588;30/11/2011;0000;5;3.095;5.8;247.7;157.467694;0.58842;291.6;6.35;1;0.2;;1006.795;35.133333;27.731333;23.433333;75.933333;;
82588;31/12/2011;0000;5;3.146774;5.1;272;170.636407;5.182267;306.4;6.032258;1;5.1;;;35.53871;27.943226;23.803226;75.258065;;
82588;31/01/2012;0000;9;3.285484;5.8;254.8;167.863557;51.81334;261.8;7;5;51.8;;;35.3;27.937419;23.770968;75;;
82588;29/02/2012;0000;5;2.405919;5;203.9;142.851155;142.851155;225.8;7.219828;11;163;;;33.862069;27.255;23.5;80.862069;;
82588;31/03/2012;0000;5;2.441487;5.1;217.1;151.041942;84.826848;259.3;6.689516;9;74;;;33.632258;27.291724;23.76129;84.344828;;
82588;30/04/2012;0000;5;2.639296;5.1;227.7;157.377818;43.334706;269.5;6.583333;3;36.8;;;35.216667;28.052;23.95;79.333333;;
82588;31/05/2012;0000;5;2.846774;6.3;232;165.620581;4.846184;284.4;6.451613;6;2.6;;;35.283871;27.974839;23.53871;75.741935;;
82588;30/06/2012;0000;14;2.653333;6.1;210.8;148.493223;43.55627;243.8;6.816667;5;43.2;;1009.5;34.496667;27.440667;23.15;75.766667;;
82588;31/08/2012;0000;5;3.221666;6;286.3;155.132289;1.576065;322.7;4.931452;0;0;;;35.183871;27.477419;22.993548;71.419355;;
82588;30/09/2012;0000;5;3.408333;6.6;285.3;149.754199;0.32911;314.5;3.8;0;0;;;35.136667;27.369333;22.716667;72.633333;;
82588;31/10/2012;0000;5;3.195161;6.5;305.9;165.806247;0.07676;318.7;4.225806;0;0;;;35.658065;27.729677;23.370968;73.645161;;
82588;30/11/2012;0000;5;3.17;5.3;291.9;162.064192;0.014492;307.7;5.1;0;0;;;35.443333;27.838;23.606667;74.333333;;
82588;31/12/2012;0000;5;3.456452;4.8;280.9;178.007079;0.00297;278;6.129032;0;0;;;35.53871;28.209333;23.951613;75.064516;;
82588;31/01/2013;0000;5;3.195161;5.1;270.2;185.187612;3.100505;257.9;7.225806;3;3.1;;;35.764516;28.434194;24.083871;74.548387;;
82588;28/02/2013;0000;14;3.3625;6.3;244.2;168.163942;98.700049;257.8;6.535714;6;98.7;;;36.028571;28.599286;24.025;74.678571;;
82588;31/03/2013;0000;5;2.962903;6.1;272.1;181.698691;116.400023;250.2;7.048387;11;116.4;;;35.435484;28.490968;24.045161;78.387097;;
82588;30/04/2013;0000;5;2.343333;4.6;217;153.011693;153.011693;232.5;7.15;17;215.4;;;34.023333;27.656667;23.893333;84.133333;;
82588;31/05/2013;0000;14;2.146774;5.1;182.7;141.412634;124.605056;252.6;6.580645;10;106;;;32.329032;26.928387;23.535484;85.16129;;
82588;30/06/2013;0000;14;1.986667;5.3;166;124.508623;124.508623;234.2;7.133333;9;222.4;;;32.043333;26.317333;23.21;86.766667;;
82588;31/08/2013;0000;14;3.019277;6.3;225.3;144.237098;0.2;301;5.666667;1;0.2;;;34.403226;27.010323;21.590323;73.241935;;
82588;30/09/2013;0000;14;3.338333;6.8;270.4;154.056306;0;302.7;5.366667;;0;;1009.16;35.196667;27.618667;22.513333;70.827586;;
82588;31/10/2013;0000;14;3.727419;6.3;298.5;165.744261;0.1;316.5;5.548387;1;0.1;;;35.635484;27.85871;22.96129;72;;
82588;30/11/2013;0000;14;3.055;5.3;253.9;155.226343;60.1;261;6.65;4;60.1;;;34.32;27.488667;23.406667;76.233333;;
82588;31/12/2013;0000;5;3.037097;5.3;264.7;165.856141;22;290.1;6.548387;3;22;;;34.577419;27.772;23.770968;75.935484;;
82588;31/01/2014;0000;5;3.167742;6;258.6;172.684093;12.3;261.3;7.193548;;12.3;;;35.077419;28.054194;23.680645;73.935484;;
82588;28/02/2014;0000;5;2.667857;4.8;211;152.48544;84.8;195.8;7.571429;;84.8;;;34.589286;27.878571;23.846429;77.357143;;
82588;31/03/2014;0000;5;2.314516;5.1;226.2;151.102161;151.102161;245.3;7.645161;;216.7;;1007.33871;34.019355;27.356774;23.741935;85.290323;;
82588;30/04/2014;0000;5;1.998333;4.8;172.2;144.438743;144.438743;221;7.433333;;163.5;;;32.79;27.113333;23.983333;87.566667;;
82588;31/05/2014;0000;14;1.9;5.1;164.8;139.347716;129.490302;237.7;7.258065;;104.7;;;32.648387;26.799355;23.76129;87.322581;;
82588;30/06/2014;0000;14;2.668333;6.6;193.4;138.119845;59.365997;232.6;6.533333;;17.4;;;33.466667;27.412;23.773333;78;;
82588;31/08/2014;0000;5;3.632258;7.1;269.2;157.317411;0.792614;317.4;4.564516;;0.2;;;35.035484;27.680645;23.56129;70.104839;;
82588;30/09/2014;0000;5;3.856667;6.6;293.9;149.694112;1.760222;262;5.016667;;1.6;;1009.85;35.66;27.856;23.486667;74.708333;;
82588;31/10/2014;0000;5;3.367742;7.5;322.5;175.364956;2.638783;305.5;5.129032;;2.6;;;36.074194;28.147097;23.387097;71.580645;;
82588;30/11/2014;0000;5;3.353333;6.1;298.1;159.733127;6.406572;271.3;5.616667;;6.4;;;35.43;27.838667;22.736667;73.466667;;
82588;31/12/2014;0000;5;3.987097;6.5;322.6;180.504819;3.201502;285.1;6.129032;;3.2;;;35.670968;28.293333;21.596774;70.709677;;
82588;31/01/2015;0000;5;3.487097;5.8;313.7;175.132761;25.300238;284.7;6.435484;;25.3;;;35.712903;28.105806;21.287097;74.580645;;
82588;28/02/2015;0000;5;2.869643;5.1;235.7;148.213661;96.400028;215.9;7.446429;;96.4;;;35.028571;27.810714;21.55;81.392857;;
82588;31/03/2015;0000;5;1.990323;4.6;212.6;144.626249;139.400002;233.9;7.209677;;139.4;;1007.51129;33.283871;26.964828;21.264516;87.033333;;
82588;30/04/2015;0000;5;2.065;4.7;197.5;138.248412;138.2;246;6.4;;138.2;;1007.825;33.136667;26.946429;21.136667;86.37931;;
82588;31/05/2015;0000;5;2.448387;5.1;243.7;163.341429;24.000029;292.6;5.967742;;24;;;35.048387;28.034074;20.977419;80.551724;;
82588;30/06/2015;0000;14;2.87;6.5;220.1;144.281139;44.000006;261.7;5.783333;;44;;;34.276667;27.288571;20.343333;81.892857;;
82588;31/08/2015;0000;14;3.593668;6.6;275.3;150.671272;0.778363;320.8;4.071429;;0;;;35.151613;27.266452;19.280645;73.967742;;
82588;30/09/2015;0000;5;3.816667;6;311;156.272661;0.77491;298;4.516667;;0.6;;;36.006667;27.678667;20.2;73.6;;
82588;31/10/2015;0000;5;3.783871;6;293.7;168.11152;0.038028;315.4;4.290323;;0;;;36.003226;27.957419;20.570968;73.483871;;
82588;30/11/2015;0000;5;3.03303;5.1444;;176.279816;0.007207;316.8;4.425;;0;;;36.376667;28.362;21.226667;76.6;;
82588;31/12/2015;0000;5;2.977005;4.11552;;193.432466;29.801202;289;5.471311;;29.8;;;36.419355;28.712667;21.62;79.483871;;
82588;31/01/2016;0000;14;2.119355;5;173.9;160.822085;141.000052;167.9;7.258065;;141;;;32.829032;27.429032;21.948387;86.933333;;
82588;29/02/2016;0000;14;2.160345;5.1;127.4;147.044881;128.50004;245.5;6.827586;;128.5;;;33.744828;27.347857;21.244828;87.642857;;
82588;31/03/2016;0000;5;2.282006;3.60108;;189.295293;59.400144;255.1;6.653226;;59.4;;;35.390323;28.738;22.325806;83.064516;;
82588;30/04/2016;0000;5;2.031602;4.11552;;155.153776;132.100011;219.7;7.097458;;132.1;;;34.11;27.732414;21.672414;88.766667;;
82588;31/05/2016;0000;5;2.530713;4.62996;;170.342376;33.300032;268;5.826613;;33.3;;;35.416129;28.117857;21.17;84.387097;;
82588;30/06/2016;0000;5;2.52933;5.65884;;157.208615;30.000008;280.2;4.979167;;30;;;35.156667;27.923333;20.626667;81.566667;;
82588;31/08/2016;0000;5;2.738148;5.65884;;157.372281;0.792728;323.6;3.346774;;0;;;35.777419;27.614839;19.451613;78.096774;;
82588;30/09/2016;0000;5;2.426442;3.60108;;163.130204;0.166714;311.3;3.770833;;0;;1009.87;36.2;27.970667;20.163333;82.1;;
82588;31/10/2016;0000;5;2.655174;3.60108;;175.430539;0.03354;320;4.375;;0;;;36.229032;28.227097;20.13871;80.516129;;
82588;30/11/2016;0000;5;2.48646;3.60108;;173.88541;0.005785;312.1;4.541667;;0;;;36.42;28.538;20.656667;79.433333;;
82588;31/12/2016;0000;5;2.472631;3.60108;;185.604488;14.301011;259.8;6.169355;;14.3;;;35.722581;28.530323;21.603226;80.870968;;
82588;31/01/2017;0000;5;2.622581;3.4;254.1;193.007002;7.200187;263.8;6.354839;;7.2;;;36.277419;28.80129;21.929032;79.322581;;
82588;28/02/2017;0000;5;2.603571;3.4;174.1;150.33822;150.33822;213.7;6.964286;;246.2;;1006.8875;34.389286;27.856296;21.371429;84.964286;;
82588;31/03/2017;0000;5;1.980645;3.3;116.9;144.626249;144.375001;205;8.032258;;140.5;;;32.445161;26.9075;21.396774;90.354839;;
82588;30/04/2017;0000;5;2.356667;3.4;105.5;138.248412;138.248412;244.1;6.683333;;141.7;;1007.33;32.513333;26.876667;20.976667;90.033333;;
82588;31/05/2017;0000;5;2.422581;3.4;177.6;154.286044;112.990661;251.5;6.290323;;51.8;;;34.229032;27.512903;20.687097;85.612903;;
82588;30/06/2017;0000;5;2.455;3.4;191.4;142.205037;40.101481;259.5;6.9;;15.5;;1009.105;33.486667;27.193103;20.103333;86.7;;
82588;31/08/2017;0000;5;2.563903;3.60108;;157.317411;8.310073;312.7;3.850806;;3.6;;;35.203226;27.62129;20.664516;83.032258;;
82588;30/09/2017;0000;5;2.555052;3.60108;;167.713679;1.048829;296.6;3.645833;;0;;1009.885;35.336667;28.127333;22.573333;85.433333;;
82588;31/10/2017;0000;5;2.414549;3.60108;;185.396691;0.203339;307.8;4.375;;0;;;36.216129;28.572903;22.564516;83.419355;;
82588;30/11/2017;0000;5;2.366424;3.08664;;183.749698;0.031747;297.8;5.0625;;0;;1007.05;36.256667;28.672667;22.953333;88.9;;
82588;31/12/2017;0000;5;2.331575;3.60108;;196.098766;0.505162;264.6;5.221774;;0.5;;;36.125806;28.881935;22.851613;90.451613;;
82588;31/01/2018;0000;5;2.431144;3.60108;;182.634512;31.600662;218.4;6.794355;;31.6;;;34.951613;28.419355;23.070968;89.741935;;
82588;28/02/2018;0000;5;1.874031;3.60108;;144.031893;144.031893;179.7;7.142857;;189.3;;1006.5875;33.539286;27.668;22.232;90.321429;;
82588;31/03/2018;0000;5;2.265195;3.08664;;162.373488;162.373488;245.6;6.693548;;186.2;;;33.767742;27.676129;22.535484;88.387097;;
82588;30/04/2018;0000;5;1.937724;3.08664;;128.374195;128.374195;221.6;7.791667;;368.1;;;31.310345;26.493793;21.966667;90.266667;;
82588;31/05/2018;0000;14;2.184262;3.60108;;129.35887;113.305359;255.4;6.532258;;66.8;;;31.432258;26.352258;21.8;90;;
82588;30/06/2018;0000;5;2.366424;3.60108;;128.290347;44.588933;254.7;5.104167;;7;;;32.36;26.464667;21.763333;86.066667;;

